row_index,field,old,new,reason
3295,sqli_type,boolean_blind,heavy_query,critic-correction-type
3296,sqli_type,union_based,boolean_blind,relabel-classifier
3298,sqli_type,union_based,rce,relabel-classifier
3299,sqli_type,heavy_query,boolean_blind,relabel-classifier
3299,db_engine,firebird,generic,relabel-classifier
3300,db_engine,oracle,db2,relabel-classifier
3301,sqli_type,boolean_blind,union_based,relabel-classifier
3302,sqli_type,union_based,benign,relabel-benign-fallback
3302,db_engine,generic,unknown,relabel-benign-fallback
3303,sqli_type,union_based,benign,relabel-benign-fallback
3303,db_engine,generic,unknown,relabel-benign-fallback
3304,sqli_type,boolean_blind,union_based,relabel-classifier
3305,sqli_type,union_based,heavy_query,relabel-classifier
3305,db_engine,generic,firebird,relabel-classifier
3306,sqli_type,boolean_blind,heavy_query,critic-correction-type
3306,db_engine,generic,firebird,critic-correction-type
3307,sqli_type,union_based,time_blind,relabel-classifier
3307,db_engine,generic,mysql,relabel-classifier
3308,sqli_type,union_based,rce,critic-correction-type
3309,sqli_type,heavy_query,benign,relabel-benign-fallback
3309,db_engine,postgresql,unknown,relabel-benign-fallback
3311,db_engine,postgresql,db2,relabel-classifier
3312,sqli_type,boolean_blind,error_based,relabel-classifier
3312,db_engine,generic,oracle,relabel-classifier
3313,sqli_type,heavy_query,boolean_blind,relabel-classifier
3313,db_engine,oracle,generic,relabel-classifier
3314,sqli_type,boolean_blind,error_based,critic-correction-type
3315,sqli_type,boolean_blind,benign,relabel-benign-fallback
3315,db_engine,mysql,unknown,relabel-benign-fallback
3316,sqli_type,heavy_query,union_based,relabel-classifier
3316,db_engine,sqlite,generic,relabel-classifier
3318,sqli_type,union_based,time_blind,relabel-classifier
3318,db_engine,generic,mysql,relabel-classifier
3319,sqli_type,union_based,rce,relabel-classifier
3323,sqli_type,heavy_query,boolean_blind,relabel-classifier
3323,db_engine,sqlite,generic,relabel-classifier
3324,sqli_type,boolean_blind,union_based,relabel-classifier
3324,db_engine,mysql,generic,relabel-classifier
3325,sqli_type,boolean_blind,union_based,relabel-classifier
3325,db_engine,mysql,generic,relabel-classifier
3326,sqli_type,boolean_blind,time_blind,critic-correction-type
3327,sqli_type,boolean_blind,error_based,critic-correction-type
3328,sqli_type,union_based,time_blind,relabel-classifier
3328,db_engine,generic,mysql,relabel-classifier
3329,sqli_type,boolean_blind,rce,critic-correction-type
3331,sqli_type,heavy_query,error_based,relabel-classifier
3331,db_engine,sqlite,oracle,relabel-classifier
3332,sqli_type,union_based,time_blind,relabel-classifier
3332,db_engine,generic,mysql,relabel-classifier
3335,sqli_type,boolean_blind,time_blind,critic-correction-type
3336,sqli_type,boolean_blind,time_blind,relabel-classifier
3336,db_engine,mysql,sqlite,relabel-classifier
3337,sqli_type,boolean_blind,heavy_query,critic-correction-type
3338,sqli_type,union_based,time_blind,relabel-classifier
3338,db_engine,generic,mysql,relabel-classifier
3339,sqli_type,union_based,benign,relabel-benign-fallback
3339,db_engine,generic,unknown,relabel-benign-fallback
3340,sqli_type,union_based,benign,relabel-benign-fallback
3340,db_engine,generic,unknown,relabel-benign-fallback
3341,sqli_type,union_based,heavy_query,relabel-classifier
3342,sqli_type,boolean_blind,time_blind,critic-correction-type
3343,sqli_type,heavy_query,time_blind,relabel-classifier
3343,db_engine,firebird,mysql,relabel-classifier
3345,sqli_type,boolean_blind,benign,relabel-benign-fallback
3345,db_engine,generic,unknown,relabel-benign-fallback
3346,sqli_type,boolean_blind,heavy_query,critic-correction-type
3347,sqli_type,union_based,boolean_blind,relabel-classifier
3348,sqli_type,union_based,heavy_query,relabel-classifier
3349,sqli_type,union_based,benign,relabel-benign-fallback
3349,db_engine,generic,unknown,relabel-benign-fallback
3350,sqli_type,boolean_blind,benign,relabel-benign-fallback
3350,db_engine,generic,unknown,relabel-benign-fallback
3351,sqli_type,boolean_blind,benign,relabel-benign-fallback
3351,db_engine,generic,unknown,relabel-benign-fallback
3354,sqli_type,boolean_blind,time_blind,relabel-classifier
3355,sqli_type,union_based,benign,relabel-benign-fallback
3355,db_engine,generic,unknown,relabel-benign-fallback
3356,sqli_type,union_based,benign,relabel-benign-fallback
3356,db_engine,generic,unknown,relabel-benign-fallback
3358,sqli_type,boolean_blind,heavy_query,critic-correction-type
3359,sqli_type,boolean_blind,benign,relabel-benign-fallback
3359,db_engine,mysql,unknown,relabel-benign-fallback
3360,sqli_type,boolean_blind,benign,relabel-benign-fallback
3360,db_engine,generic,unknown,relabel-benign-fallback
3361,sqli_type,boolean_blind,benign,relabel-benign-fallback
3361,db_engine,generic,unknown,relabel-benign-fallback
3362,sqli_type,union_based,rce,relabel-classifier
3363,sqli_type,boolean_blind,benign,relabel-benign-fallback
3363,db_engine,mysql,unknown,relabel-benign-fallback
3364,sqli_type,boolean_blind,benign,relabel-benign-fallback
3364,db_engine,generic,unknown,relabel-benign-fallback
3367,sqli_type,union_based,boolean_blind,relabel-classifier
3368,sqli_type,heavy_query,benign,relabel-benign-fallback
3368,db_engine,postgresql,unknown,relabel-benign-fallback
3369,sqli_type,union_based,benign,relabel-benign-fallback
3369,db_engine,generic,unknown,relabel-benign-fallback
3370,sqli_type,union_based,time_blind,relabel-classifier
3370,db_engine,generic,mysql,relabel-classifier
3371,sqli_type,heavy_query,boolean_blind,relabel-classifier
3371,db_engine,oracle,generic,relabel-classifier
3372,sqli_type,union_based,heavy_query,relabel-classifier
3373,sqli_type,boolean_blind,rce,critic-correction-type
3374,sqli_type,union_based,rce,relabel-classifier
3375,sqli_type,heavy_query,rce,relabel-classifier
3375,db_engine,postgresql,mysql,relabel-classifier
3376,sqli_type,boolean_blind,time_blind,critic-correction-type
3376,db_engine,mysql,sqlite,critic-correction-type
3377,sqli_type,union_based,benign,relabel-benign-fallback
3377,db_engine,generic,unknown,relabel-benign-fallback
3379,sqli_type,union_based,heavy_query,relabel-classifier
3380,sqli_type,union_based,benign,relabel-benign-fallback
3380,db_engine,generic,unknown,relabel-benign-fallback
3383,sqli_type,union_based,boolean_blind,relabel-classifier
3384,sqli_type,boolean_blind,union_based,relabel-classifier
3385,sqli_type,boolean_blind,heavy_query,critic-correction-type
3386,sqli_type,union_based,heavy_query,relabel-classifier
3387,sqli_type,union_based,benign,relabel-benign-fallback
3387,db_engine,generic,unknown,relabel-benign-fallback
3388,sqli_type,union_based,time_blind,relabel-classifier
3388,db_engine,generic,mysql,relabel-classifier
3389,sqli_type,union_based,boolean_blind,relabel-classifier
3390,sqli_type,time_blind,rce,critic-correction-type
3391,sqli_type,union_based,time_blind,relabel-classifier
3391,db_engine,generic,mysql,relabel-classifier
3393,sqli_type,boolean_blind,benign,relabel-benign-fallback
3393,db_engine,mysql,unknown,relabel-benign-fallback
3394,sqli_type,union_based,benign,relabel-benign-fallback
3394,db_engine,generic,unknown,relabel-benign-fallback
3395,sqli_type,union_based,heavy_query,relabel-classifier
3396,sqli_type,union_based,time_blind,relabel-classifier
3396,db_engine,generic,mysql,relabel-classifier
3397,sqli_type,union_based,error_based,relabel-classifier
3399,sqli_type,union_based,heavy_query,relabel-classifier
3400,sqli_type,boolean_blind,error_based,relabel-classifier
3400,db_engine,mssql,generic,relabel-classifier
3401,sqli_type,heavy_query,rce,relabel-classifier
3402,sqli_type,heavy_query,rce,relabel-classifier
3402,db_engine,mysql,generic,relabel-classifier
3407,sqli_type,heavy_query,rce,relabel-classifier
3407,db_engine,mysql,generic,relabel-classifier
3410,sqli_type,error_based,rce,critic-correction-type
3413,sqli_type,boolean_blind,benign,relabel-benign-fallback
3413,db_engine,generic,unknown,relabel-benign-fallback
3416,sqli_type,error_based,rce,critic-correction-type
3422,sqli_type,time_blind,benign,relabel-benign-fallback
3422,db_engine,oracle,unknown,relabel-benign-fallback
3423,sqli_type,error_based,rce,critic-correction-type
3431,sqli_type,error_based,rce,relabel-classifier
3431,db_engine,mysql,generic,relabel-classifier
3432,sqli_type,error_based,rce,critic-correction-type
3436,sqli_type,time_blind,benign,relabel-benign-fallback
3436,db_engine,generic,unknown,relabel-benign-fallback
3440,sqli_type,boolean_blind,benign,relabel-benign-fallback
3440,db_engine,mysql,unknown,relabel-benign-fallback
3459,sqli_type,time_blind,boolean_blind,relabel-classifier
3459,db_engine,oracle,generic,relabel-classifier
3464,sqli_type,time_blind,benign,relabel-benign-fallback
3464,db_engine,postgresql,unknown,relabel-benign-fallback
3465,sqli_type,time_blind,rce,critic-correction-type
3469,sqli_type,boolean_blind,benign,relabel-benign-fallback
3469,db_engine,mysql,unknown,relabel-benign-fallback
3474,sqli_type,boolean_blind,benign,relabel-benign-fallback
3474,db_engine,mssql,unknown,relabel-benign-fallback
3475,sqli_type,union_based,benign,relabel-benign-fallback
3475,db_engine,generic,unknown,relabel-benign-fallback
3480,sqli_type,time_blind,boolean_blind,relabel-classifier
3480,db_engine,postgresql,generic,relabel-classifier
3483,sqli_type,time_blind,rce,critic-correction-type
3488,sqli_type,error_based,rce,critic-correction-type
3489,sqli_type,time_blind,boolean_blind,relabel-classifier
3489,db_engine,oracle,generic,relabel-classifier
3496,sqli_type,union_based,benign,relabel-benign-fallback
3496,db_engine,generic,unknown,relabel-benign-fallback
3497,sqli_type,time_blind,benign,relabel-benign-fallback
3497,db_engine,oracle,unknown,relabel-benign-fallback
3499,sqli_type,error_based,rce,critic-correction-type
3500,sqli_type,time_blind,benign,relabel-benign-fallback
3500,db_engine,postgresql,unknown,relabel-benign-fallback
3504,sqli_type,boolean_blind,rce,critic-correction-type
3505,sqli_type,boolean_blind,benign,relabel-benign-fallback
3505,db_engine,mssql,unknown,relabel-benign-fallback
3506,sqli_type,error_based,rce,critic-correction-type
3511,sqli_type,time_blind,boolean_blind,relabel-classifier
3511,db_engine,postgresql,generic,relabel-classifier
3512,sqli_type,error_based,rce,critic-correction-type
3514,sqli_type,time_blind,boolean_blind,relabel-classifier
3514,db_engine,postgresql,generic,relabel-classifier
3516,sqli_type,time_blind,benign,relabel-benign-fallback
3516,db_engine,oracle,unknown,relabel-benign-fallback
3517,sqli_type,time_blind,rce,critic-correction-type
3521,db_engine,generic,unknown,relabel-benign-fallback
3526,sqli_type,error_based,rce,critic-correction-type
3527,sqli_type,out_of_band,error_based,relabel-classifier
3532,sqli_type,boolean_blind,rce,critic-correction-type
3533,sqli_type,error_based,rce,critic-correction-type
3537,sqli_type,boolean_blind,benign,relabel-benign-fallback
3537,db_engine,mysql,unknown,relabel-benign-fallback
3540,sqli_type,boolean_blind,benign,relabel-benign-fallback
3540,db_engine,mysql,unknown,relabel-benign-fallback
3544,sqli_type,out_of_band,error_based,relabel-classifier
3547,sqli_type,boolean_blind,rce,critic-correction-type
3554,sqli_type,time_blind,rce,critic-correction-type
3560,sqli_type,boolean_blind,rce,critic-correction-type
3564,sqli_type,out_of_band,error_based,relabel-classifier
3565,sqli_type,time_blind,boolean_blind,relabel-classifier
3565,db_engine,postgresql,generic,relabel-classifier
3567,sqli_type,time_blind,boolean_blind,relabel-classifier
3567,db_engine,oracle,generic,relabel-classifier
3570,sqli_type,time_blind,rce,critic-correction-type
3572,sqli_type,union_based,boolean_blind,relabel-classifier
3579,sqli_type,time_blind,benign,relabel-benign-fallback
3579,db_engine,oracle,unknown,relabel-benign-fallback
3586,sqli_type,time_blind,boolean_blind,relabel-classifier
3586,db_engine,oracle,generic,relabel-classifier
3587,sqli_type,boolean_blind,rce,critic-correction-type
3592,sqli_type,time_blind,benign,relabel-benign-fallback
3592,db_engine,oracle,unknown,relabel-benign-fallback
3595,sqli_type,error_based,rce,critic-correction-type
3597,db_engine,generic,unknown,relabel-benign-fallback
3600,sqli_type,boolean_blind,rce,critic-correction-type
3604,sqli_type,boolean_blind,benign,relabel-benign-fallback
3604,db_engine,firebird,unknown,relabel-benign-fallback
3611,sqli_type,out_of_band,error_based,relabel-classifier
3615,sqli_type,error_based,rce,critic-correction-type
3617,sqli_type,time_blind,rce,critic-correction-type
3622,sqli_type,union_based,benign,relabel-benign-fallback
3622,db_engine,generic,unknown,relabel-benign-fallback
3626,sqli_type,time_blind,benign,relabel-benign-fallback
3626,db_engine,oracle,unknown,relabel-benign-fallback
3628,sqli_type,out_of_band,error_based,relabel-classifier
3629,sqli_type,boolean_blind,rce,critic-correction-type
3630,sqli_type,boolean_blind,benign,relabel-benign-fallback
3630,db_engine,oracle,unknown,relabel-benign-fallback
3634,sqli_type,error_based,rce,critic-correction-type
3637,sqli_type,time_blind,boolean_blind,relabel-classifier
3637,db_engine,postgresql,generic,relabel-classifier
3639,sqli_type,out_of_band,error_based,relabel-classifier
3643,db_engine,generic,unknown,relabel-benign-fallback
3647,sqli_type,error_based,rce,critic-correction-type
3649,sqli_type,error_based,rce,critic-correction-type
3651,sqli_type,out_of_band,error_based,relabel-classifier
3654,sqli_type,boolean_blind,benign,relabel-benign-fallback
3654,db_engine,mysql,unknown,relabel-benign-fallback
3661,sqli_type,time_blind,benign,relabel-benign-fallback
3661,db_engine,postgresql,unknown,relabel-benign-fallback
3668,sqli_type,error_based,rce,critic-correction-type
3670,sqli_type,time_blind,benign,relabel-benign-fallback
3670,db_engine,postgresql,unknown,relabel-benign-fallback
3674,sqli_type,boolean_blind,benign,relabel-benign-fallback
3674,db_engine,mysql,unknown,relabel-benign-fallback
3675,sqli_type,boolean_blind,rce,critic-correction-type
3676,sqli_type,boolean_blind,benign,relabel-benign-fallback
3676,db_engine,mysql,unknown,relabel-benign-fallback
3677,sqli_type,boolean_blind,rce,relabel-classifier
3677,db_engine,mysql,generic,relabel-classifier
3678,sqli_type,boolean_blind,benign,relabel-benign-fallback
3678,db_engine,mysql,unknown,relabel-benign-fallback
3682,sqli_type,time_blind,rce,critic-correction-type
3685,sqli_type,time_blind,benign,relabel-benign-fallback
3685,db_engine,oracle,unknown,relabel-benign-fallback
3687,sqli_type,time_blind,rce,critic-correction-type
3692,sqli_type,time_blind,benign,relabel-benign-fallback
3692,db_engine,postgresql,unknown,relabel-benign-fallback
3695,sqli_type,time_blind,benign,relabel-benign-fallback
3695,db_engine,postgresql,unknown,relabel-benign-fallback
3696,sqli_type,error_based,rce,critic-correction-type
3699,sqli_type,time_blind,rce,critic-correction-type
3702,sqli_type,error_based,rce,critic-correction-type
3704,sqli_type,error_based,rce,critic-correction-type
3709,sqli_type,out_of_band,error_based,relabel-classifier
