ruleset_id,root_id,structure_cell_id,module_id,y_level,semantic_family,ruleset_family,difficulty_tier,cell_recipe,skeleton_reference,required_tokens,forbidden_tokens,slot_schema_id,slot_schema_json,positive_template,negative_template,expected_boolean_type,expected_context,generation_quota,min_unique_quota,parent_required,renderer_only,active_for_training,notes,schema_version,candidate_generation_status
RS_Y3_R038_C06,PG_BOOL_R038,PG_BOOL_R038_C06,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,case_boolean_wrapper,CASE WHEN (STR ~* STR) THEN TRUE ELSE FALSE END,CASE|ELSE|END|FALSE|THEN|TRUE|WHEN|~,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R038_C06,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""CASE"", ""ELSE"", ""END"", ""FALSE"", ""THEN"", ""TRUE"", ""WHEN"", ""~""], ""root_id"": ""PG_BOOL_R038"", ""ruleset_id"": ""RS_Y3_R038_C06"", ""skeleton_reference"": ""CASE WHEN (STR ~* STR) THEN TRUE ELSE FALSE END"", ""slot_schema_id"": ""SLOT_Y3_R038_C06"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R038_C06""}",((CASE WHEN (STR ~* STR) THEN TRUE ELSE FALSE END) OR TRUE),((CASE WHEN (STR ~* STR) THEN TRUE ELSE FALSE END) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R038_C07,PG_BOOL_R038,PG_BOOL_R038_C07,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,and_true_guard,(STR ~* STR) AND (INT = INT),=|AND|~,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R038_C07,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""="", ""AND"", ""~""], ""root_id"": ""PG_BOOL_R038"", ""ruleset_id"": ""RS_Y3_R038_C07"", ""skeleton_reference"": ""(STR ~* STR) AND (INT = INT)"", ""slot_schema_id"": ""SLOT_Y3_R038_C07"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R038_C07""}",(((STR ~* STR) AND (INT = INT)) OR TRUE),(((STR ~* STR) AND (INT = INT)) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R038_C08,PG_BOOL_R038,PG_BOOL_R038_C08,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,or_false_guard,(STR ~* STR) OR (INT <> INT),<|<>|>|OR|~,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R038_C08,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", "">"", ""OR"", ""~""], ""root_id"": ""PG_BOOL_R038"", ""ruleset_id"": ""RS_Y3_R038_C08"", ""skeleton_reference"": ""(STR ~* STR) OR (INT <> INT)"", ""slot_schema_id"": ""SLOT_Y3_R038_C08"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R038_C08""}",(((STR ~* STR) OR (INT <> INT)) OR TRUE),(((STR ~* STR) OR (INT <> INT)) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R038_C09,PG_BOOL_R038,PG_BOOL_R038_C09,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,equals_true_wrapper,((STR ~* STR) = TRUE),=|TRUE|~,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R038_C09,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""="", ""TRUE"", ""~""], ""root_id"": ""PG_BOOL_R038"", ""ruleset_id"": ""RS_Y3_R038_C09"", ""skeleton_reference"": ""((STR ~* STR) = TRUE)"", ""slot_schema_id"": ""SLOT_Y3_R038_C09"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R038_C09""}",((((STR ~* STR) = TRUE)) OR TRUE),((((STR ~* STR) = TRUE)) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R038_C10,PG_BOOL_R038,PG_BOOL_R038_C10,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,coalesce_false_wrapper,"COALESCE((STR ~* STR), FALSE)",COALESCE|FALSE|~,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R038_C10,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""COALESCE"", ""FALSE"", ""~""], ""root_id"": ""PG_BOOL_R038"", ""ruleset_id"": ""RS_Y3_R038_C10"", ""skeleton_reference"": ""COALESCE((STR ~* STR), FALSE)"", ""slot_schema_id"": ""SLOT_Y3_R038_C10"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R038_C10""}","((COALESCE((STR ~* STR), FALSE)) OR TRUE)","((COALESCE((STR ~* STR), FALSE)) AND FALSE)",True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R039_C01,PG_BOOL_R039,PG_BOOL_R039_C01,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,base_predicate,STR SIMILAR TO STR,SIMILAR|TO,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R039_C01,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""SIMILAR"", ""TO""], ""root_id"": ""PG_BOOL_R039"", ""ruleset_id"": ""RS_Y3_R039_C01"", ""skeleton_reference"": ""STR SIMILAR TO STR"", ""slot_schema_id"": ""SLOT_Y3_R039_C01"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R039_C01""}",((STR SIMILAR TO STR) OR TRUE),((STR SIMILAR TO STR) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R039_C02,PG_BOOL_R039,PG_BOOL_R039_C02,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,parenthesized_predicate,(STR SIMILAR TO STR),SIMILAR|TO,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R039_C02,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""SIMILAR"", ""TO""], ""root_id"": ""PG_BOOL_R039"", ""ruleset_id"": ""RS_Y3_R039_C02"", ""skeleton_reference"": ""(STR SIMILAR TO STR)"", ""slot_schema_id"": ""SLOT_Y3_R039_C02"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R039_C02""}",(((STR SIMILAR TO STR)) OR TRUE),(((STR SIMILAR TO STR)) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R039_C03,PG_BOOL_R039,PG_BOOL_R039_C03,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,negated_inverse_predicate,NOT (STR SIMILAR TO STR),NOT,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R039_C03,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""NOT""], ""root_id"": ""PG_BOOL_R039"", ""ruleset_id"": ""RS_Y3_R039_C03"", ""skeleton_reference"": ""NOT (STR SIMILAR TO STR)"", ""slot_schema_id"": ""SLOT_Y3_R039_C03"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R039_C03""}",((NOT (STR SIMILAR TO STR)) OR TRUE),((NOT (STR SIMILAR TO STR)) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R039_C04,PG_BOOL_R039,PG_BOOL_R039_C04,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,is_true_wrapper,(STR SIMILAR TO STR) IS TRUE,IS|TRUE,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R039_C04,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""IS"", ""TRUE""], ""root_id"": ""PG_BOOL_R039"", ""ruleset_id"": ""RS_Y3_R039_C04"", ""skeleton_reference"": ""(STR SIMILAR TO STR) IS TRUE"", ""slot_schema_id"": ""SLOT_Y3_R039_C04"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R039_C04""}",(((STR SIMILAR TO STR) IS TRUE) OR TRUE),(((STR SIMILAR TO STR) IS TRUE) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R039_C05,PG_BOOL_R039,PG_BOOL_R039_C05,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,is_not_false_wrapper,(STR SIMILAR TO STR) IS NOT FALSE,FALSE|IS|NOT,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R039_C05,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""FALSE"", ""IS"", ""NOT""], ""root_id"": ""PG_BOOL_R039"", ""ruleset_id"": ""RS_Y3_R039_C05"", ""skeleton_reference"": ""(STR SIMILAR TO STR) IS NOT FALSE"", ""slot_schema_id"": ""SLOT_Y3_R039_C05"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R039_C05""}",(((STR SIMILAR TO STR) IS NOT FALSE) OR TRUE),(((STR SIMILAR TO STR) IS NOT FALSE) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R039_C06,PG_BOOL_R039,PG_BOOL_R039_C06,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,case_boolean_wrapper,CASE WHEN (STR SIMILAR TO STR) THEN TRUE ELSE FALSE END,CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R039_C06,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""CASE"", ""ELSE"", ""END"", ""FALSE"", ""THEN"", ""TRUE"", ""WHEN""], ""root_id"": ""PG_BOOL_R039"", ""ruleset_id"": ""RS_Y3_R039_C06"", ""skeleton_reference"": ""CASE WHEN (STR SIMILAR TO STR) THEN TRUE ELSE FALSE END"", ""slot_schema_id"": ""SLOT_Y3_R039_C06"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R039_C06""}",((CASE WHEN (STR SIMILAR TO STR) THEN TRUE ELSE FALSE END) OR TRUE),((CASE WHEN (STR SIMILAR TO STR) THEN TRUE ELSE FALSE END) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R039_C07,PG_BOOL_R039,PG_BOOL_R039_C07,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,and_true_guard,(STR SIMILAR TO STR) AND (INT = INT),=|AND,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R039_C07,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""="", ""AND""], ""root_id"": ""PG_BOOL_R039"", ""ruleset_id"": ""RS_Y3_R039_C07"", ""skeleton_reference"": ""(STR SIMILAR TO STR) AND (INT = INT)"", ""slot_schema_id"": ""SLOT_Y3_R039_C07"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R039_C07""}",(((STR SIMILAR TO STR) AND (INT = INT)) OR TRUE),(((STR SIMILAR TO STR) AND (INT = INT)) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R039_C08,PG_BOOL_R039,PG_BOOL_R039_C08,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,or_false_guard,(STR SIMILAR TO STR) OR (INT <> INT),<|<>|>|OR,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R039_C08,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""<"", ""<>"", "">"", ""OR""], ""root_id"": ""PG_BOOL_R039"", ""ruleset_id"": ""RS_Y3_R039_C08"", ""skeleton_reference"": ""(STR SIMILAR TO STR) OR (INT <> INT)"", ""slot_schema_id"": ""SLOT_Y3_R039_C08"", ""slots"": [{""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_1"", ""type"": ""bounded_integer_literal""}, {""max"": 150, ""max_digits"": 3, ""min"": 0, ""name"": ""bounded_integer_literal_2"", ""type"": ""bounded_integer_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R039_C08""}",(((STR SIMILAR TO STR) OR (INT <> INT)) OR TRUE),(((STR SIMILAR TO STR) OR (INT <> INT)) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
RS_Y3_R039_C09,PG_BOOL_R039,PG_BOOL_R039_C09,Y3_encoded_boolean,Y3,regex_match,regex_match,renderer,equals_true_wrapper,((STR SIMILAR TO STR) = TRUE),=|TRUE,SELECT|UNION|INSERT|UPDATE|DELETE|DROP|ALTER|CREATE|COPY|;|--|/*|pg_sleep,SLOT_Y3_R039_C09,"{""boolean_return_expected"": true, ""contract_depth"": ""structured_v5_1"", ""family"": ""regex_match"", ""forbidden_tokens"": [""SELECT"", ""UNION"", ""INSERT"", ""UPDATE"", ""DELETE"", ""DROP"", ""ALTER"", ""CREATE"", ""COPY"", "";"", ""--"", ""/*"", ""pg_sleep""], ""module_id"": ""Y3_encoded_boolean"", ""notes"": ""Coverage/reward contract; runtime validity still requires PostgreSQL probe."", ""required_tokens"": [""="", ""TRUE""], ""root_id"": ""PG_BOOL_R039"", ""ruleset_id"": ""RS_Y3_R039_C09"", ""skeleton_reference"": ""((STR SIMILAR TO STR) = TRUE)"", ""slot_schema_id"": ""SLOT_Y3_R039_C09"", ""slots"": [{""max_length"": 24, ""name"": ""short_text_literal_1"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""max_length"": 24, ""name"": ""short_text_literal_2"", ""safe_ascii"": true, ""type"": ""short_text_literal""}, {""allowed_values"": [""~"", ""~*"", ""!~"", ""!~*"", ""SIMILAR TO""], ""name"": ""operator_contract"", ""type"": ""operator_set""}], ""structure_cell_id"": ""PG_BOOL_R039_C09""}",((((STR SIMILAR TO STR) = TRUE)) OR TRUE),((((STR SIMILAR TO STR) = TRUE)) AND FALSE),True,predicate_only,6,5,True,True,False,Derived from V4.1 structure cell; runtime validation not run in this artifact.,v5.1_coverage_fixed,bootstrap_from_v4_1_not_model_generated
