structure_cell_id,root_id,y_level,semantic_family,cell_index,cell_recipe,expected_samples,required_tokens,skeleton_reference,structure_signature,cell_contract,module_id,module_short,ruleset_version
PG_BOOL_R007_C06,PG_BOOL_R007,Y2,comparison_text,6,case_boolean_wrapper,6,<|<>|>|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN (STR <> STR) THEN TRUE ELSE FALSE END,0c25cfd5d004feaacfd471b2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R007_C07,PG_BOOL_R007,Y2,comparison_text,7,and_true_guard,6,<|<>|=|>|AND,(STR <> STR) AND (INT = INT),ca24fb6238b3298bc737eb33,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R007_C08,PG_BOOL_R007,Y2,comparison_text,8,or_false_guard,6,<|<>|>|OR,(STR <> STR) OR (INT <> INT),8f0d9ee15128a0c8f44ca4cf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R007_C09,PG_BOOL_R007,Y2,comparison_text,9,equals_true_wrapper,6,<|<>|=|>|TRUE,((STR <> STR) = TRUE),2ae976146bca9335243ed711,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R007_C10,PG_BOOL_R007,Y2,comparison_text,10,coalesce_false_wrapper,6,<|<>|>|COALESCE|FALSE,"COALESCE((STR <> STR), FALSE)",9252d7bb0bb72ed7aa241618,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R008_C01,PG_BOOL_R008,Y2,comparison_text,1,base_predicate,6,=,LOWER(STR) = STR,34b9b8defa203424ab3acaa6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R008_C02,PG_BOOL_R008,Y2,comparison_text,2,parenthesized_predicate,6,=,(LOWER(STR) = STR),042eaa9ada23d4be7625b21f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R008_C03,PG_BOOL_R008,Y2,comparison_text,3,negated_inverse_predicate,6,=|NOT,NOT (LOWER(STR) = STR),4e64aa218ef5b8678af139b8,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R008_C04,PG_BOOL_R008,Y2,comparison_text,4,is_true_wrapper,6,=|IS|TRUE,(LOWER(STR) = STR) IS TRUE,3a9342c4bbc9c254e6c47989,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R008_C05,PG_BOOL_R008,Y2,comparison_text,5,is_not_false_wrapper,6,=|FALSE|IS|NOT,(LOWER(STR) = STR) IS NOT FALSE,008481e62ae1397e814b77b2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R008_C06,PG_BOOL_R008,Y2,comparison_text,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN (LOWER(STR) = STR) THEN TRUE ELSE FALSE END,dbc56f3008d84cfb9b821c90,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R008_C07,PG_BOOL_R008,Y2,comparison_text,7,and_true_guard,6,=|AND,(LOWER(STR) = STR) AND (INT = INT),358bce4b3b0a277f4f5bc41a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R008_C08,PG_BOOL_R008,Y2,comparison_text,8,or_false_guard,6,<|<>|=|>|OR,(LOWER(STR) = STR) OR (INT <> INT),e7d261b466d50318a1372604,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R008_C09,PG_BOOL_R008,Y2,comparison_text,9,equals_true_wrapper,6,=|TRUE,((LOWER(STR) = STR) = TRUE),2c640bb1d7357a1f8d59f735,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R008_C10,PG_BOOL_R008,Y2,comparison_text,10,coalesce_false_wrapper,6,=|COALESCE|FALSE,"COALESCE((LOWER(STR) = STR), FALSE)",3d8d85e58ca78802e7e17fb8,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R009_C01,PG_BOOL_R009,Y2,comparison_text,1,base_predicate,6,=,CHAR_LENGTH(STR) = INT,1e7ea32ca87a4bc72e15510e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R009_C02,PG_BOOL_R009,Y2,comparison_text,2,parenthesized_predicate,6,=,(CHAR_LENGTH(STR) = INT),7f06eba063241d45957e14f3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R009_C03,PG_BOOL_R009,Y2,comparison_text,3,negated_inverse_predicate,6,=|NOT,NOT (CHAR_LENGTH(STR) = INT),8eae85aaae3af9dd8d5995e4,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R009_C04,PG_BOOL_R009,Y2,comparison_text,4,is_true_wrapper,6,=|IS|TRUE,(CHAR_LENGTH(STR) = INT) IS TRUE,7e85bc433bc5e97e24b9dff4,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R009_C05,PG_BOOL_R009,Y2,comparison_text,5,is_not_false_wrapper,6,=|FALSE|IS|NOT,(CHAR_LENGTH(STR) = INT) IS NOT FALSE,cf841e4894ea2829b721dd1f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R009_C06,PG_BOOL_R009,Y2,comparison_text,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN (CHAR_LENGTH(STR) = INT) THEN TRUE ELSE FALSE END,49bf17936cc192894eb9b240,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R009_C07,PG_BOOL_R009,Y2,comparison_text,7,and_true_guard,6,=|AND,(CHAR_LENGTH(STR) = INT) AND (INT = INT),e1b2a2ba01d50ac574e3fb05,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R009_C08,PG_BOOL_R009,Y2,comparison_text,8,or_false_guard,6,<|<>|=|>|OR,(CHAR_LENGTH(STR) = INT) OR (INT <> INT),2c8d86b655c2f92c1decc7c4,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R009_C09,PG_BOOL_R009,Y2,comparison_text,9,equals_true_wrapper,6,=|TRUE,((CHAR_LENGTH(STR) = INT) = TRUE),f36521b2ca9d6dbe947c3e1d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R009_C10,PG_BOOL_R009,Y2,comparison_text,10,coalesce_false_wrapper,6,=|COALESCE|FALSE,"COALESCE((CHAR_LENGTH(STR) = INT), FALSE)",c0718c21f4a3949c9bdaae0c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R010_C01,PG_BOOL_R010,Y2,comparison_text,1,base_predicate,6,>|IN,POSITION(STR IN STR) > INT,5021d84f16768392d3f70f7f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R010_C02,PG_BOOL_R010,Y2,comparison_text,2,parenthesized_predicate,6,>|IN,(POSITION(STR IN STR) > INT),a57ff92170ff64d3c64127c4,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R010_C03,PG_BOOL_R010,Y2,comparison_text,3,negated_inverse_predicate,6,>|IN|NOT,NOT (POSITION(STR IN STR) > INT),69001f7830bea16a7ef30481,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R010_C04,PG_BOOL_R010,Y2,comparison_text,4,is_true_wrapper,6,>|IN|IS|TRUE,(POSITION(STR IN STR) > INT) IS TRUE,800158a763d6168349261d9d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R010_C05,PG_BOOL_R010,Y2,comparison_text,5,is_not_false_wrapper,6,>|FALSE|IN|IS|NOT,(POSITION(STR IN STR) > INT) IS NOT FALSE,a18f0dec783b695ea3bbedd2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R010_C06,PG_BOOL_R010,Y2,comparison_text,6,case_boolean_wrapper,6,>|CASE|ELSE|END|FALSE|IN|THEN|TRUE|WHEN,CASE WHEN (POSITION(STR IN STR) > INT) THEN TRUE ELSE FALSE END,5b9d6579f02f131813455b47,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R010_C07,PG_BOOL_R010,Y2,comparison_text,7,and_true_guard,6,=|>|AND|IN,(POSITION(STR IN STR) > INT) AND (INT = INT),0c2aa7a7f7b58c044f55ae0a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R010_C08,PG_BOOL_R010,Y2,comparison_text,8,or_false_guard,6,<|<>|>|IN|OR,(POSITION(STR IN STR) > INT) OR (INT <> INT),a2fdffbbc8d1e59467affb09,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R010_C09,PG_BOOL_R010,Y2,comparison_text,9,equals_true_wrapper,6,=|>|IN|TRUE,((POSITION(STR IN STR) > INT) = TRUE),2c23112620ef4a71abc2b3ff,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R010_C10,PG_BOOL_R010,Y2,comparison_text,10,coalesce_false_wrapper,6,>|COALESCE|FALSE|IN,"COALESCE((POSITION(STR IN STR) > INT), FALSE)",0b84393a4e182c64929f7927,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R011_C01,PG_BOOL_R011,Y2,null_boolean,1,base_predicate,6,IS|NULL,NULL IS NULL,feee9e90753626b68e307963,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R011_C02,PG_BOOL_R011,Y2,null_boolean,2,parenthesized_predicate,6,IS|NULL,(NULL IS NULL),f00405682227d969488522e2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R011_C03,PG_BOOL_R011,Y2,null_boolean,3,negated_inverse_predicate,6,IS|NOT|NULL,NOT (NULL IS NOT NULL),37e0d3c6b6285bdd741d65f7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R011_C04,PG_BOOL_R011,Y2,null_boolean,4,is_true_wrapper,6,IS|NULL|TRUE,(NULL IS NULL) IS TRUE,73575506ffab7a9489d7d11b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R011_C05,PG_BOOL_R011,Y2,null_boolean,5,is_not_false_wrapper,6,FALSE|IS|NOT|NULL,(NULL IS NULL) IS NOT FALSE,15e5f9a59bb061e1b5e0f85e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R011_C06,PG_BOOL_R011,Y2,null_boolean,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|IS|NULL|THEN|TRUE|WHEN,CASE WHEN (NULL IS NULL) THEN TRUE ELSE FALSE END,2601a75ee38524be2233f7f3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R011_C07,PG_BOOL_R011,Y2,null_boolean,7,and_true_guard,6,=|AND|IS|NULL,(NULL IS NULL) AND (INT = INT),5ecee0889e86d351ea20c104,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R011_C08,PG_BOOL_R011,Y2,null_boolean,8,or_false_guard,6,<|<>|>|IS|NULL|OR,(NULL IS NULL) OR (INT <> INT),78a09c16076318c64740dbd7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R011_C09,PG_BOOL_R011,Y2,null_boolean,9,equals_true_wrapper,6,=|IS|NULL|TRUE,((NULL IS NULL) = TRUE),f90ccbfe54fe8797e42ab153,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R011_C10,PG_BOOL_R011,Y2,null_boolean,10,coalesce_false_wrapper,6,COALESCE|FALSE|IS|NULL,"COALESCE((NULL IS NULL), FALSE)",f7881d69869e3c977a97414c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R012_C01,PG_BOOL_R012,Y2,null_boolean,1,base_predicate,6,IS|TRUE,TRUE IS TRUE,b49f4ecd38172e680c2de99e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R012_C02,PG_BOOL_R012,Y2,null_boolean,2,parenthesized_predicate,6,IS|TRUE,(TRUE IS TRUE),843b6b5689a7992dc604cf01,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R012_C03,PG_BOOL_R012,Y2,null_boolean,3,negated_inverse_predicate,6,FALSE|IS|NOT|TRUE,NOT (TRUE IS FALSE),0389f2879b0e1f3a2f7e2c29,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R012_C04,PG_BOOL_R012,Y2,null_boolean,4,is_true_wrapper,6,IS|TRUE,(TRUE IS TRUE) IS TRUE,4947cb86d8e0b69af8f61140,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R012_C05,PG_BOOL_R012,Y2,null_boolean,5,is_not_false_wrapper,6,FALSE|IS|NOT|TRUE,(TRUE IS TRUE) IS NOT FALSE,e975b7c4ee4d8d5e7bcbfb95,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R012_C06,PG_BOOL_R012,Y2,null_boolean,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,CASE WHEN (TRUE IS TRUE) THEN TRUE ELSE FALSE END,58cadd077849a02a678d87c7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R012_C07,PG_BOOL_R012,Y2,null_boolean,7,and_true_guard,6,=|AND|IS|TRUE,(TRUE IS TRUE) AND (INT = INT),07c035d4ef7e00b29da1f8c0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R012_C08,PG_BOOL_R012,Y2,null_boolean,8,or_false_guard,6,<|<>|>|IS|OR|TRUE,(TRUE IS TRUE) OR (INT <> INT),31a166a0ffa5a956f554c49c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R012_C09,PG_BOOL_R012,Y2,null_boolean,9,equals_true_wrapper,6,=|IS|TRUE,((TRUE IS TRUE) = TRUE),d5f1cc94085f03b041998018,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R012_C10,PG_BOOL_R012,Y2,null_boolean,10,coalesce_false_wrapper,6,COALESCE|FALSE|IS|TRUE,"COALESCE((TRUE IS TRUE), FALSE)",36b85d7f0feb906a5f5bb9bf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R013_C01,PG_BOOL_R013,Y2,null_boolean,1,base_predicate,6,FALSE|IS,FALSE IS FALSE,d4383b559be582847ecc3559,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R013_C02,PG_BOOL_R013,Y2,null_boolean,2,parenthesized_predicate,6,FALSE|IS,(FALSE IS FALSE),d2ed6887ad8a5e2a1af0b0dc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R013_C03,PG_BOOL_R013,Y2,null_boolean,3,negated_inverse_predicate,6,FALSE|IS|NOT|TRUE,NOT (FALSE IS TRUE),3179c3d8089ef8b6c8c68418,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R013_C04,PG_BOOL_R013,Y2,null_boolean,4,is_true_wrapper,6,FALSE|IS|TRUE,(FALSE IS FALSE) IS TRUE,bc08a5c2853cb0f746f175cc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R013_C05,PG_BOOL_R013,Y2,null_boolean,5,is_not_false_wrapper,6,FALSE|IS|NOT,(FALSE IS FALSE) IS NOT FALSE,c377ed1939cac5aa30ab8889,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R013_C06,PG_BOOL_R013,Y2,null_boolean,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,CASE WHEN (FALSE IS FALSE) THEN TRUE ELSE FALSE END,606d7c9630bc35c2bcb2f5d1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R013_C07,PG_BOOL_R013,Y2,null_boolean,7,and_true_guard,6,=|AND|FALSE|IS,(FALSE IS FALSE) AND (INT = INT),d6339831381b4750e690f196,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R013_C08,PG_BOOL_R013,Y2,null_boolean,8,or_false_guard,6,<|<>|>|FALSE|IS|OR,(FALSE IS FALSE) OR (INT <> INT),ef23a6cdd042dc06bfef72c6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R013_C09,PG_BOOL_R013,Y2,null_boolean,9,equals_true_wrapper,6,=|FALSE|IS|TRUE,((FALSE IS FALSE) = TRUE),9db314253160e2114cd25434,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R013_C10,PG_BOOL_R013,Y2,null_boolean,10,coalesce_false_wrapper,6,COALESCE|FALSE|IS,"COALESCE((FALSE IS FALSE), FALSE)",3641223360d6d8cc560f6e5f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R014_C01,PG_BOOL_R014,Y2,null_boolean,1,base_predicate,6,=|COALESCE|NULL,"COALESCE(NULL, INT) = INT",1daa97e10a0c07a3e318accb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R014_C02,PG_BOOL_R014,Y2,null_boolean,2,parenthesized_predicate,6,=|COALESCE|NULL,"(COALESCE(NULL, INT) = INT)",dd2e1d20bb8c2a0e0b62da1a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R014_C03,PG_BOOL_R014,Y2,null_boolean,3,negated_inverse_predicate,6,=|COALESCE|NOT|NULL,"NOT (COALESCE(NULL, INT) = INT)",b8dcaaf30a5eeefee0273497,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R014_C04,PG_BOOL_R014,Y2,null_boolean,4,is_true_wrapper,6,=|COALESCE|IS|NULL|TRUE,"(COALESCE(NULL, INT) = INT) IS TRUE",17b3ab4eb20c5366ee2ac23e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R014_C05,PG_BOOL_R014,Y2,null_boolean,5,is_not_false_wrapper,6,=|COALESCE|FALSE|IS|NOT|NULL,"(COALESCE(NULL, INT) = INT) IS NOT FALSE",6012be40bfb903bb1580812d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R014_C06,PG_BOOL_R014,Y2,null_boolean,6,case_boolean_wrapper,6,=|CASE|COALESCE|ELSE|END|FALSE|NULL|THEN|TRUE|WHEN,"CASE WHEN (COALESCE(NULL, INT) = INT) THEN TRUE ELSE FALSE END",a9cb97588fbb9e5838fc1b31,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R014_C07,PG_BOOL_R014,Y2,null_boolean,7,and_true_guard,6,=|AND|COALESCE|NULL,"(COALESCE(NULL, INT) = INT) AND (INT = INT)",d0a4043101353566e820602f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R014_C08,PG_BOOL_R014,Y2,null_boolean,8,or_false_guard,6,<|<>|=|>|COALESCE|NULL|OR,"(COALESCE(NULL, INT) = INT) OR (INT <> INT)",7072c04fa84f069b8be708f3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R014_C09,PG_BOOL_R014,Y2,null_boolean,9,equals_true_wrapper,6,=|COALESCE|NULL|TRUE,"((COALESCE(NULL, INT) = INT) = TRUE)",1bdba169d7af07c7c9613a03,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R014_C10,PG_BOOL_R014,Y2,null_boolean,10,coalesce_false_wrapper,6,=|COALESCE|FALSE|NULL,"COALESCE((COALESCE(NULL, INT) = INT), FALSE)",7ef0afde94029b4d6f8ba4a2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R015_C01,PG_BOOL_R015,Y2,null_boolean,1,base_predicate,6,=|IS|TRUE,(INT = INT) IS TRUE,0d5e5a800029229073e3267b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R015_C02,PG_BOOL_R015,Y2,null_boolean,2,parenthesized_predicate,6,=|IS|TRUE,((INT = INT) IS TRUE),cc0bf2a15c136aa2ae8b82a5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R015_C03,PG_BOOL_R015,Y2,null_boolean,3,negated_inverse_predicate,6,=|FALSE|IS|NOT,NOT ((INT = INT) IS FALSE),7edae591c205251298e9f79f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R015_C04,PG_BOOL_R015,Y2,null_boolean,4,is_true_wrapper,6,=|IS|TRUE,((INT = INT) IS TRUE) IS TRUE,c2834bc65c4aff6318a5be3d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R015_C05,PG_BOOL_R015,Y2,null_boolean,5,is_not_false_wrapper,6,=|FALSE|IS|NOT|TRUE,((INT = INT) IS TRUE) IS NOT FALSE,e8474a36fcedf23d4ed85fb4,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R015_C06,PG_BOOL_R015,Y2,null_boolean,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,CASE WHEN ((INT = INT) IS TRUE) THEN TRUE ELSE FALSE END,24e22b1c94edd8c5eeebf8d5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R015_C07,PG_BOOL_R015,Y2,null_boolean,7,and_true_guard,6,=|AND|IS|TRUE,((INT = INT) IS TRUE) AND (INT = INT),bf27646712e769b877f82f03,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R015_C08,PG_BOOL_R015,Y2,null_boolean,8,or_false_guard,6,<|<>|=|>|IS|OR|TRUE,((INT = INT) IS TRUE) OR (INT <> INT),390b24af8b677ce786087c06,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R015_C09,PG_BOOL_R015,Y2,null_boolean,9,equals_true_wrapper,6,=|IS|TRUE,(((INT = INT) IS TRUE) = TRUE),6c0cbd074aa7fb4ec761f517,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R015_C10,PG_BOOL_R015,Y2,null_boolean,10,coalesce_false_wrapper,6,=|COALESCE|FALSE|IS|TRUE,"COALESCE(((INT = INT) IS TRUE), FALSE)",8c757bbae0131d83474dfd52,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R016_C01,PG_BOOL_R016,Y2,between_range,1,base_predicate,6,AND|BETWEEN,INT BETWEEN INT AND INT,b7f6e83788ee517da8e88a76,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R016_C02,PG_BOOL_R016,Y2,between_range,2,parenthesized_predicate,6,AND|BETWEEN,(INT BETWEEN INT AND INT),94243687c8ac04a37a5c0c96,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
PG_BOOL_R016_C03,PG_BOOL_R016,Y2,between_range,3,negated_inverse_predicate,6,AND|BETWEEN|NOT,NOT (INT BETWEEN INT AND INT),3cece356a49038c66e500245,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y2_boolean_variation,Y2,v5
