sample_id,text,payload_raw,prefix,ruleset_id,root_id,structure_cell_id,module_id,y_level,semantic_family,ruleset_family,skeleton_reference,required_tokens,slot_schema_id,source_split,source_view,raw_payload_hash,postgres_runtime_valid,semantic_behavior_valid,usable_for_mle,usable_for_reward_positive,training_role,minimal_seed_reason,schema_version
Y1_R014_C06_S02,"<RULE=RS_Y1_R014_C06><CELL=PG_BOOL_R014_C06><FAMILY=null_boolean> CASE WHEN (COALESCE(NULL, 94) = 94) THEN TRUE ELSE FALSE END","CASE WHEN (COALESCE(NULL, 94) = 94) THEN TRUE ELSE FALSE END",<RULE=RS_Y1_R014_C06><CELL=PG_BOOL_R014_C06><FAMILY=null_boolean>,RS_Y1_R014_C06,PG_BOOL_R014,PG_BOOL_R014_C06,Y1_basic_boolean,Y1,null_boolean,null_boolean,"CASE WHEN (COALESCE(NULL, INT) = INT) THEN TRUE ELSE FALSE END",=|CASE|COALESCE|ELSE|END|FALSE|NULL|THEN|TRUE|WHEN,SLOT_Y1_R014_C06,train,accepted_static_v4_1,sha256:636917e0c923b578cabb10ed3282eda1e279c72eb09cfd5f20d0c3ccc5c22136,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C06_S03,"<RULE=RS_Y1_R014_C06><CELL=PG_BOOL_R014_C06><FAMILY=null_boolean> CASE WHEN (COALESCE(NULL, 10) = 10) THEN TRUE ELSE FALSE END","CASE WHEN (COALESCE(NULL, 10) = 10) THEN TRUE ELSE FALSE END",<RULE=RS_Y1_R014_C06><CELL=PG_BOOL_R014_C06><FAMILY=null_boolean>,RS_Y1_R014_C06,PG_BOOL_R014,PG_BOOL_R014_C06,Y1_basic_boolean,Y1,null_boolean,null_boolean,"CASE WHEN (COALESCE(NULL, INT) = INT) THEN TRUE ELSE FALSE END",=|CASE|COALESCE|ELSE|END|FALSE|NULL|THEN|TRUE|WHEN,SLOT_Y1_R014_C06,dev,accepted_static_v4_1,sha256:9c5e31b711a081cfeb7589eea5accabb385441f7c6b3e25cf1cf2ec135705f02,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C06_S04,"<RULE=RS_Y1_R014_C06><CELL=PG_BOOL_R014_C06><FAMILY=null_boolean> CASE WHEN (COALESCE(NULL, 23) = 24) THEN TRUE ELSE FALSE END","CASE WHEN (COALESCE(NULL, 23) = 24) THEN TRUE ELSE FALSE END",<RULE=RS_Y1_R014_C06><CELL=PG_BOOL_R014_C06><FAMILY=null_boolean>,RS_Y1_R014_C06,PG_BOOL_R014,PG_BOOL_R014_C06,Y1_basic_boolean,Y1,null_boolean,null_boolean,"CASE WHEN (COALESCE(NULL, INT) = INT) THEN TRUE ELSE FALSE END",=|CASE|COALESCE|ELSE|END|FALSE|NULL|THEN|TRUE|WHEN,SLOT_Y1_R014_C06,train,accepted_static_v4_1,sha256:246332c2769bb35ef891a7a8f3b24f8f68235d64903467994dcad83efa47db2d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C06_S05,"<RULE=RS_Y1_R014_C06><CELL=PG_BOOL_R014_C06><FAMILY=null_boolean> CASE WHEN (COALESCE(NULL, 36) = 37) THEN TRUE ELSE FALSE END","CASE WHEN (COALESCE(NULL, 36) = 37) THEN TRUE ELSE FALSE END",<RULE=RS_Y1_R014_C06><CELL=PG_BOOL_R014_C06><FAMILY=null_boolean>,RS_Y1_R014_C06,PG_BOOL_R014,PG_BOOL_R014_C06,Y1_basic_boolean,Y1,null_boolean,null_boolean,"CASE WHEN (COALESCE(NULL, INT) = INT) THEN TRUE ELSE FALSE END",=|CASE|COALESCE|ELSE|END|FALSE|NULL|THEN|TRUE|WHEN,SLOT_Y1_R014_C06,train,accepted_static_v4_1,sha256:ffee9c3d847ad864e14df53d5765c878c58fb001810b366770efe7c3907009cc,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C06_S06,"<RULE=RS_Y1_R014_C06><CELL=PG_BOOL_R014_C06><FAMILY=null_boolean> CASE WHEN (COALESCE(NULL, 49) = 50) THEN TRUE ELSE FALSE END","CASE WHEN (COALESCE(NULL, 49) = 50) THEN TRUE ELSE FALSE END",<RULE=RS_Y1_R014_C06><CELL=PG_BOOL_R014_C06><FAMILY=null_boolean>,RS_Y1_R014_C06,PG_BOOL_R014,PG_BOOL_R014_C06,Y1_basic_boolean,Y1,null_boolean,null_boolean,"CASE WHEN (COALESCE(NULL, INT) = INT) THEN TRUE ELSE FALSE END",=|CASE|COALESCE|ELSE|END|FALSE|NULL|THEN|TRUE|WHEN,SLOT_Y1_R014_C06,train,accepted_static_v4_1,sha256:e3d1971a33cd8bbae1f45655293c64b9552efe2e0669ebb5fe333157f59facf3,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C07_S01,"<RULE=RS_Y1_R014_C07><CELL=PG_BOOL_R014_C07><FAMILY=null_boolean> (COALESCE(NULL, 92) = 92) AND (46 = 46)","(COALESCE(NULL, 92) = 92) AND (46 = 46)",<RULE=RS_Y1_R014_C07><CELL=PG_BOOL_R014_C07><FAMILY=null_boolean>,RS_Y1_R014_C07,PG_BOOL_R014,PG_BOOL_R014_C07,Y1_basic_boolean,Y1,null_boolean,null_boolean,"(COALESCE(NULL, INT) = INT) AND (INT = INT)",=|AND|COALESCE|NULL,SLOT_Y1_R014_C07,dev,accepted_static_v4_1,sha256:4aff93bc58491249f65d1386391cb7c107041e5ab782d3f3656f4f0889fe94d4,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C07_S02,"<RULE=RS_Y1_R014_C07><CELL=PG_BOOL_R014_C07><FAMILY=null_boolean> (COALESCE(NULL, 8) = 8) AND (59 = 59)","(COALESCE(NULL, 8) = 8) AND (59 = 59)",<RULE=RS_Y1_R014_C07><CELL=PG_BOOL_R014_C07><FAMILY=null_boolean>,RS_Y1_R014_C07,PG_BOOL_R014,PG_BOOL_R014_C07,Y1_basic_boolean,Y1,null_boolean,null_boolean,"(COALESCE(NULL, INT) = INT) AND (INT = INT)",=|AND|COALESCE|NULL,SLOT_Y1_R014_C07,train,accepted_static_v4_1,sha256:7be7c69e469a19dc52d10a10e163d2c2ee7913e2abcf39b366aa52a88549ff8d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C07_S03,"<RULE=RS_Y1_R014_C07><CELL=PG_BOOL_R014_C07><FAMILY=null_boolean> (COALESCE(NULL, 21) = 21) AND (72 = 72)","(COALESCE(NULL, 21) = 21) AND (72 = 72)",<RULE=RS_Y1_R014_C07><CELL=PG_BOOL_R014_C07><FAMILY=null_boolean>,RS_Y1_R014_C07,PG_BOOL_R014,PG_BOOL_R014_C07,Y1_basic_boolean,Y1,null_boolean,null_boolean,"(COALESCE(NULL, INT) = INT) AND (INT = INT)",=|AND|COALESCE|NULL,SLOT_Y1_R014_C07,train,accepted_static_v4_1,sha256:86ee72600cae37d4f02549fe61b1aaf8a6ff50e3beb2d03f5bf71cf55ed3e6cf,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C07_S04,"<RULE=RS_Y1_R014_C07><CELL=PG_BOOL_R014_C07><FAMILY=null_boolean> (COALESCE(NULL, 34) = 35) AND (85 = 85)","(COALESCE(NULL, 34) = 35) AND (85 = 85)",<RULE=RS_Y1_R014_C07><CELL=PG_BOOL_R014_C07><FAMILY=null_boolean>,RS_Y1_R014_C07,PG_BOOL_R014,PG_BOOL_R014_C07,Y1_basic_boolean,Y1,null_boolean,null_boolean,"(COALESCE(NULL, INT) = INT) AND (INT = INT)",=|AND|COALESCE|NULL,SLOT_Y1_R014_C07,train,accepted_static_v4_1,sha256:d78e747d6c52b37aee0ea06060008b057c6860febbdcb15d6f9ec3abc26ed965,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C07_S05,"<RULE=RS_Y1_R014_C07><CELL=PG_BOOL_R014_C07><FAMILY=null_boolean> (COALESCE(NULL, 47) = 48) AND (1 = 1)","(COALESCE(NULL, 47) = 48) AND (1 = 1)",<RULE=RS_Y1_R014_C07><CELL=PG_BOOL_R014_C07><FAMILY=null_boolean>,RS_Y1_R014_C07,PG_BOOL_R014,PG_BOOL_R014_C07,Y1_basic_boolean,Y1,null_boolean,null_boolean,"(COALESCE(NULL, INT) = INT) AND (INT = INT)",=|AND|COALESCE|NULL,SLOT_Y1_R014_C07,test,accepted_static_v4_1,sha256:4b9f2bc7ce4c217bc25c1f09d8b368a6b4d3acc4a05ef21408f28d3c4fe1b684,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C07_S06,"<RULE=RS_Y1_R014_C07><CELL=PG_BOOL_R014_C07><FAMILY=null_boolean> (COALESCE(NULL, 60) = 61) AND (14 = 14)","(COALESCE(NULL, 60) = 61) AND (14 = 14)",<RULE=RS_Y1_R014_C07><CELL=PG_BOOL_R014_C07><FAMILY=null_boolean>,RS_Y1_R014_C07,PG_BOOL_R014,PG_BOOL_R014_C07,Y1_basic_boolean,Y1,null_boolean,null_boolean,"(COALESCE(NULL, INT) = INT) AND (INT = INT)",=|AND|COALESCE|NULL,SLOT_Y1_R014_C07,dev,accepted_static_v4_1,sha256:62aaedff7c77ab1b58b4e19f28cadf0ad381a2c1e3b502f57132f5027eeb3ea8,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C08_S01,"<RULE=RS_Y1_R014_C08><CELL=PG_BOOL_R014_C08><FAMILY=null_boolean> (COALESCE(NULL, 6) = 6) OR (74 <> 74)","(COALESCE(NULL, 6) = 6) OR (74 <> 74)",<RULE=RS_Y1_R014_C08><CELL=PG_BOOL_R014_C08><FAMILY=null_boolean>,RS_Y1_R014_C08,PG_BOOL_R014,PG_BOOL_R014_C08,Y1_basic_boolean,Y1,null_boolean,null_boolean,"(COALESCE(NULL, INT) = INT) OR (INT <> INT)",<|<>|=|>|COALESCE|NULL|OR,SLOT_Y1_R014_C08,train,accepted_static_v4_1,sha256:daf140ed665cb4943476a5e21192b4fc60be73a7873b061aa689c1709de49a71,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C08_S02,"<RULE=RS_Y1_R014_C08><CELL=PG_BOOL_R014_C08><FAMILY=null_boolean> (COALESCE(NULL, 19) = 19) OR (87 <> 87)","(COALESCE(NULL, 19) = 19) OR (87 <> 87)",<RULE=RS_Y1_R014_C08><CELL=PG_BOOL_R014_C08><FAMILY=null_boolean>,RS_Y1_R014_C08,PG_BOOL_R014,PG_BOOL_R014_C08,Y1_basic_boolean,Y1,null_boolean,null_boolean,"(COALESCE(NULL, INT) = INT) OR (INT <> INT)",<|<>|=|>|COALESCE|NULL|OR,SLOT_Y1_R014_C08,train,accepted_static_v4_1,sha256:ef8a64104275ee574e062cdc98e1dcf9129c4de5990cf1ee698b41b4aa8e0fec,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C08_S03,"<RULE=RS_Y1_R014_C08><CELL=PG_BOOL_R014_C08><FAMILY=null_boolean> (COALESCE(NULL, 32) = 32) OR (3 <> 3)","(COALESCE(NULL, 32) = 32) OR (3 <> 3)",<RULE=RS_Y1_R014_C08><CELL=PG_BOOL_R014_C08><FAMILY=null_boolean>,RS_Y1_R014_C08,PG_BOOL_R014,PG_BOOL_R014_C08,Y1_basic_boolean,Y1,null_boolean,null_boolean,"(COALESCE(NULL, INT) = INT) OR (INT <> INT)",<|<>|=|>|COALESCE|NULL|OR,SLOT_Y1_R014_C08,train,accepted_static_v4_1,sha256:30e48a5d24da6a4265923d24bd02afa78ef460874f7793cdeb1908b48d77dadb,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C08_S04,"<RULE=RS_Y1_R014_C08><CELL=PG_BOOL_R014_C08><FAMILY=null_boolean> (COALESCE(NULL, 45) = 46) OR (16 <> 16)","(COALESCE(NULL, 45) = 46) OR (16 <> 16)",<RULE=RS_Y1_R014_C08><CELL=PG_BOOL_R014_C08><FAMILY=null_boolean>,RS_Y1_R014_C08,PG_BOOL_R014,PG_BOOL_R014_C08,Y1_basic_boolean,Y1,null_boolean,null_boolean,"(COALESCE(NULL, INT) = INT) OR (INT <> INT)",<|<>|=|>|COALESCE|NULL|OR,SLOT_Y1_R014_C08,train,accepted_static_v4_1,sha256:e195fd8b1926be860e5c7a93137451fdea89e3d02d7a98557be1c788f3d9ae1d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C08_S05,"<RULE=RS_Y1_R014_C08><CELL=PG_BOOL_R014_C08><FAMILY=null_boolean> (COALESCE(NULL, 58) = 59) OR (29 <> 29)","(COALESCE(NULL, 58) = 59) OR (29 <> 29)",<RULE=RS_Y1_R014_C08><CELL=PG_BOOL_R014_C08><FAMILY=null_boolean>,RS_Y1_R014_C08,PG_BOOL_R014,PG_BOOL_R014_C08,Y1_basic_boolean,Y1,null_boolean,null_boolean,"(COALESCE(NULL, INT) = INT) OR (INT <> INT)",<|<>|=|>|COALESCE|NULL|OR,SLOT_Y1_R014_C08,train,accepted_static_v4_1,sha256:1fca9aaab6c33cd76c4aab8d2a7f67d08bd23f0922b5b0aab1494be75271fbcf,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C08_S06,"<RULE=RS_Y1_R014_C08><CELL=PG_BOOL_R014_C08><FAMILY=null_boolean> (COALESCE(NULL, 71) = 72) OR (42 <> 42)","(COALESCE(NULL, 71) = 72) OR (42 <> 42)",<RULE=RS_Y1_R014_C08><CELL=PG_BOOL_R014_C08><FAMILY=null_boolean>,RS_Y1_R014_C08,PG_BOOL_R014,PG_BOOL_R014_C08,Y1_basic_boolean,Y1,null_boolean,null_boolean,"(COALESCE(NULL, INT) = INT) OR (INT <> INT)",<|<>|=|>|COALESCE|NULL|OR,SLOT_Y1_R014_C08,dev,accepted_static_v4_1,sha256:d67964096db2dd08463f758215c0862e60d70a5c3cce131fec2b20831e3ddff9,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C09_S01,"<RULE=RS_Y1_R014_C09><CELL=PG_BOOL_R014_C09><FAMILY=null_boolean> ((COALESCE(NULL, 17) = 17) = TRUE)","((COALESCE(NULL, 17) = 17) = TRUE)",<RULE=RS_Y1_R014_C09><CELL=PG_BOOL_R014_C09><FAMILY=null_boolean>,RS_Y1_R014_C09,PG_BOOL_R014,PG_BOOL_R014_C09,Y1_basic_boolean,Y1,null_boolean,null_boolean,"((COALESCE(NULL, INT) = INT) = TRUE)",=|COALESCE|NULL|TRUE,SLOT_Y1_R014_C09,dev,accepted_static_v4_1,sha256:d88aa877d73b5df11a8176711b8d9fe9c1d090b74686b5753a77974c462a323a,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C09_S02,"<RULE=RS_Y1_R014_C09><CELL=PG_BOOL_R014_C09><FAMILY=null_boolean> ((COALESCE(NULL, 30) = 30) = TRUE)","((COALESCE(NULL, 30) = 30) = TRUE)",<RULE=RS_Y1_R014_C09><CELL=PG_BOOL_R014_C09><FAMILY=null_boolean>,RS_Y1_R014_C09,PG_BOOL_R014,PG_BOOL_R014_C09,Y1_basic_boolean,Y1,null_boolean,null_boolean,"((COALESCE(NULL, INT) = INT) = TRUE)",=|COALESCE|NULL|TRUE,SLOT_Y1_R014_C09,train,accepted_static_v4_1,sha256:85a20e408971b213cfd7fc6daec132183d6789b3fdee12155f1d6ce4bbcf4265,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C09_S03,"<RULE=RS_Y1_R014_C09><CELL=PG_BOOL_R014_C09><FAMILY=null_boolean> ((COALESCE(NULL, 43) = 43) = TRUE)","((COALESCE(NULL, 43) = 43) = TRUE)",<RULE=RS_Y1_R014_C09><CELL=PG_BOOL_R014_C09><FAMILY=null_boolean>,RS_Y1_R014_C09,PG_BOOL_R014,PG_BOOL_R014_C09,Y1_basic_boolean,Y1,null_boolean,null_boolean,"((COALESCE(NULL, INT) = INT) = TRUE)",=|COALESCE|NULL|TRUE,SLOT_Y1_R014_C09,train,accepted_static_v4_1,sha256:53998bd95c4bd19dab44df0f8637a81b9b0969b35358672e2ed057fa0eff8823,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C09_S04,"<RULE=RS_Y1_R014_C09><CELL=PG_BOOL_R014_C09><FAMILY=null_boolean> ((COALESCE(NULL, 56) = 57) = TRUE)","((COALESCE(NULL, 56) = 57) = TRUE)",<RULE=RS_Y1_R014_C09><CELL=PG_BOOL_R014_C09><FAMILY=null_boolean>,RS_Y1_R014_C09,PG_BOOL_R014,PG_BOOL_R014_C09,Y1_basic_boolean,Y1,null_boolean,null_boolean,"((COALESCE(NULL, INT) = INT) = TRUE)",=|COALESCE|NULL|TRUE,SLOT_Y1_R014_C09,train,accepted_static_v4_1,sha256:00357e4c5bb601c94c01f61aaaa2df56a8aebc0b6ea4b5cdbde9e38f48116741,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C09_S05,"<RULE=RS_Y1_R014_C09><CELL=PG_BOOL_R014_C09><FAMILY=null_boolean> ((COALESCE(NULL, 69) = 70) = TRUE)","((COALESCE(NULL, 69) = 70) = TRUE)",<RULE=RS_Y1_R014_C09><CELL=PG_BOOL_R014_C09><FAMILY=null_boolean>,RS_Y1_R014_C09,PG_BOOL_R014,PG_BOOL_R014_C09,Y1_basic_boolean,Y1,null_boolean,null_boolean,"((COALESCE(NULL, INT) = INT) = TRUE)",=|COALESCE|NULL|TRUE,SLOT_Y1_R014_C09,train,accepted_static_v4_1,sha256:f0812c723485bc84b1ecef47fa816581bb665b75653ecd4e1db124085e1ae6e3,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C09_S06,"<RULE=RS_Y1_R014_C09><CELL=PG_BOOL_R014_C09><FAMILY=null_boolean> ((COALESCE(NULL, 82) = 83) = TRUE)","((COALESCE(NULL, 82) = 83) = TRUE)",<RULE=RS_Y1_R014_C09><CELL=PG_BOOL_R014_C09><FAMILY=null_boolean>,RS_Y1_R014_C09,PG_BOOL_R014,PG_BOOL_R014_C09,Y1_basic_boolean,Y1,null_boolean,null_boolean,"((COALESCE(NULL, INT) = INT) = TRUE)",=|COALESCE|NULL|TRUE,SLOT_Y1_R014_C09,train,accepted_static_v4_1,sha256:dab6135757b5c6b4b4893ed9c00f02aa121e750e0fbd3adc9a7fb34eeafba254,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C10_S01,"<RULE=RS_Y1_R014_C10><CELL=PG_BOOL_R014_C10><FAMILY=null_boolean> COALESCE((COALESCE(NULL, 28) = 28), FALSE)","COALESCE((COALESCE(NULL, 28) = 28), FALSE)",<RULE=RS_Y1_R014_C10><CELL=PG_BOOL_R014_C10><FAMILY=null_boolean>,RS_Y1_R014_C10,PG_BOOL_R014,PG_BOOL_R014_C10,Y1_basic_boolean,Y1,null_boolean,null_boolean,"COALESCE((COALESCE(NULL, INT) = INT), FALSE)",=|COALESCE|FALSE|NULL,SLOT_Y1_R014_C10,train,accepted_static_v4_1,sha256:853492f6d9b7e9b216ca99f6c535014e1c750ef829a8e58d7f37ca07494bad61,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C10_S02,"<RULE=RS_Y1_R014_C10><CELL=PG_BOOL_R014_C10><FAMILY=null_boolean> COALESCE((COALESCE(NULL, 41) = 41), FALSE)","COALESCE((COALESCE(NULL, 41) = 41), FALSE)",<RULE=RS_Y1_R014_C10><CELL=PG_BOOL_R014_C10><FAMILY=null_boolean>,RS_Y1_R014_C10,PG_BOOL_R014,PG_BOOL_R014_C10,Y1_basic_boolean,Y1,null_boolean,null_boolean,"COALESCE((COALESCE(NULL, INT) = INT), FALSE)",=|COALESCE|FALSE|NULL,SLOT_Y1_R014_C10,train,accepted_static_v4_1,sha256:b3b2522f59ce71aba6c5e4f70e9d26d5f94658d8fbcd8a05b846bfee293be162,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C10_S03,"<RULE=RS_Y1_R014_C10><CELL=PG_BOOL_R014_C10><FAMILY=null_boolean> COALESCE((COALESCE(NULL, 54) = 54), FALSE)","COALESCE((COALESCE(NULL, 54) = 54), FALSE)",<RULE=RS_Y1_R014_C10><CELL=PG_BOOL_R014_C10><FAMILY=null_boolean>,RS_Y1_R014_C10,PG_BOOL_R014,PG_BOOL_R014_C10,Y1_basic_boolean,Y1,null_boolean,null_boolean,"COALESCE((COALESCE(NULL, INT) = INT), FALSE)",=|COALESCE|FALSE|NULL,SLOT_Y1_R014_C10,train,accepted_static_v4_1,sha256:59482f2dbdc90003c24d8950a4bf81df7a026dc4750b2a8838963563dada2120,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C10_S04,"<RULE=RS_Y1_R014_C10><CELL=PG_BOOL_R014_C10><FAMILY=null_boolean> COALESCE((COALESCE(NULL, 67) = 68), FALSE)","COALESCE((COALESCE(NULL, 67) = 68), FALSE)",<RULE=RS_Y1_R014_C10><CELL=PG_BOOL_R014_C10><FAMILY=null_boolean>,RS_Y1_R014_C10,PG_BOOL_R014,PG_BOOL_R014_C10,Y1_basic_boolean,Y1,null_boolean,null_boolean,"COALESCE((COALESCE(NULL, INT) = INT), FALSE)",=|COALESCE|FALSE|NULL,SLOT_Y1_R014_C10,train,accepted_static_v4_1,sha256:85cf703b45dfe88c3d80ff5255c53db9093f46d26be25518266658f067c36de9,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C10_S05,"<RULE=RS_Y1_R014_C10><CELL=PG_BOOL_R014_C10><FAMILY=null_boolean> COALESCE((COALESCE(NULL, 80) = 81), FALSE)","COALESCE((COALESCE(NULL, 80) = 81), FALSE)",<RULE=RS_Y1_R014_C10><CELL=PG_BOOL_R014_C10><FAMILY=null_boolean>,RS_Y1_R014_C10,PG_BOOL_R014,PG_BOOL_R014_C10,Y1_basic_boolean,Y1,null_boolean,null_boolean,"COALESCE((COALESCE(NULL, INT) = INT), FALSE)",=|COALESCE|FALSE|NULL,SLOT_Y1_R014_C10,train,accepted_static_v4_1,sha256:c0cafcfdc4ee3f1f7dd757bf00a3630998fc8b6b7622c5653d6b45b433231b31,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R014_C10_S06,"<RULE=RS_Y1_R014_C10><CELL=PG_BOOL_R014_C10><FAMILY=null_boolean> COALESCE((COALESCE(NULL, 93) = 94), FALSE)","COALESCE((COALESCE(NULL, 93) = 94), FALSE)",<RULE=RS_Y1_R014_C10><CELL=PG_BOOL_R014_C10><FAMILY=null_boolean>,RS_Y1_R014_C10,PG_BOOL_R014,PG_BOOL_R014_C10,Y1_basic_boolean,Y1,null_boolean,null_boolean,"COALESCE((COALESCE(NULL, INT) = INT), FALSE)",=|COALESCE|FALSE|NULL,SLOT_Y1_R014_C10,train,accepted_static_v4_1,sha256:090e3b5d400d1a7c1843191f40eb9b5d98c9916724bafa85a8dd50960cf25d6d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R015_C01_S01,<RULE=RS_Y1_R015_C01><CELL=PG_BOOL_R015_C01><FAMILY=null_boolean> (33 = 33) IS TRUE,(33 = 33) IS TRUE,<RULE=RS_Y1_R015_C01><CELL=PG_BOOL_R015_C01><FAMILY=null_boolean>,RS_Y1_R015_C01,PG_BOOL_R015,PG_BOOL_R015_C01,Y1_basic_boolean,Y1,null_boolean,null_boolean,(INT = INT) IS TRUE,=|IS|TRUE,SLOT_Y1_R015_C01,dev,accepted_static_v4_1,sha256:153f27646f04907f8c5c50e3cad8811de5ee62864a678437c14251685980de69,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R015_C01_S02,<RULE=RS_Y1_R015_C01><CELL=PG_BOOL_R015_C01><FAMILY=null_boolean> (46 = 46) IS TRUE,(46 = 46) IS TRUE,<RULE=RS_Y1_R015_C01><CELL=PG_BOOL_R015_C01><FAMILY=null_boolean>,RS_Y1_R015_C01,PG_BOOL_R015,PG_BOOL_R015_C01,Y1_basic_boolean,Y1,null_boolean,null_boolean,(INT = INT) IS TRUE,=|IS|TRUE,SLOT_Y1_R015_C01,test,accepted_static_v4_1,sha256:26b37cf1a63e5833a2dc03332b24fd1d35f2021febc08792542cec4e40dd7a83,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R015_C01_S03,<RULE=RS_Y1_R015_C01><CELL=PG_BOOL_R015_C01><FAMILY=null_boolean> (59 = 59) IS TRUE,(59 = 59) IS TRUE,<RULE=RS_Y1_R015_C01><CELL=PG_BOOL_R015_C01><FAMILY=null_boolean>,RS_Y1_R015_C01,PG_BOOL_R015,PG_BOOL_R015_C01,Y1_basic_boolean,Y1,null_boolean,null_boolean,(INT = INT) IS TRUE,=|IS|TRUE,SLOT_Y1_R015_C01,test,accepted_static_v4_1,sha256:871e8f898c56f38152e56f2ef610445f285979ac14bf1865c44ac30e433a4f7d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R015_C01_S04,<RULE=RS_Y1_R015_C01><CELL=PG_BOOL_R015_C01><FAMILY=null_boolean> (72 = 72) IS FALSE,(72 = 72) IS FALSE,<RULE=RS_Y1_R015_C01><CELL=PG_BOOL_R015_C01><FAMILY=null_boolean>,RS_Y1_R015_C01,PG_BOOL_R015,PG_BOOL_R015_C01,Y1_basic_boolean,Y1,null_boolean,null_boolean,(INT = INT) IS TRUE,=|IS|TRUE,SLOT_Y1_R015_C01,train,accepted_static_v4_1,sha256:743e203ff3a2708dfc7d37118a7c6c1b4f968a35d4b728a939cded56bec4e42c,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R015_C01_S05,<RULE=RS_Y1_R015_C01><CELL=PG_BOOL_R015_C01><FAMILY=null_boolean> (85 = 85) IS FALSE,(85 = 85) IS FALSE,<RULE=RS_Y1_R015_C01><CELL=PG_BOOL_R015_C01><FAMILY=null_boolean>,RS_Y1_R015_C01,PG_BOOL_R015,PG_BOOL_R015_C01,Y1_basic_boolean,Y1,null_boolean,null_boolean,(INT = INT) IS TRUE,=|IS|TRUE,SLOT_Y1_R015_C01,test,accepted_static_v4_1,sha256:33e7b2b5feb0f777bfd43452015f648ba776f7c0f9739c8ee481123e243aac42,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R015_C01_S06,<RULE=RS_Y1_R015_C01><CELL=PG_BOOL_R015_C01><FAMILY=null_boolean> (1 = 1) IS FALSE,(1 = 1) IS FALSE,<RULE=RS_Y1_R015_C01><CELL=PG_BOOL_R015_C01><FAMILY=null_boolean>,RS_Y1_R015_C01,PG_BOOL_R015,PG_BOOL_R015_C01,Y1_basic_boolean,Y1,null_boolean,null_boolean,(INT = INT) IS TRUE,=|IS|TRUE,SLOT_Y1_R015_C01,test,accepted_static_v4_1,sha256:c02a4df3b412713357fbf92408bf8827bdd77ad54c197134af17880b291ed7a8,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R015_C02_S01,<RULE=RS_Y1_R015_C02><CELL=PG_BOOL_R015_C02><FAMILY=null_boolean> ((44 = 44) IS TRUE),((44 = 44) IS TRUE),<RULE=RS_Y1_R015_C02><CELL=PG_BOOL_R015_C02><FAMILY=null_boolean>,RS_Y1_R015_C02,PG_BOOL_R015,PG_BOOL_R015_C02,Y1_basic_boolean,Y1,null_boolean,null_boolean,((INT = INT) IS TRUE),=|IS|TRUE,SLOT_Y1_R015_C02,test,accepted_static_v4_1,sha256:f929c383393e6d134d588c8bd12ab4888cc236bad98b6a5de404f626c301446c,not_run,not_run,True,True,accepted_static_positive,,v5.1
