rendered_sample_id,parent_sample_id,parent_ruleset_id,parent_module_id,target_module_id,payload_before_transform,payload_after_transform,transform_recipe_id,transform_family,roundtrip_valid,structure_preserved,semantic_preserved,parent_reward_total,render_reward_total,accepted_for_next_stage,runtime_validation_required,runtime_claim_allowed,lineage_source
Y3_R006_C10_S06,Y2_R006_C10_S06,RS_Y2_R006_C10,Y2_boolean_variation,Y3_encoded_boolean,"COALESCE(('gamma3' = 'delta4'), FALSE)",COALESCE%28%28'gamma3'%20=%20'delta4'%29%2C%20FALSE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C01_S01,Y1_R007_C01_S01,RS_Y1_R007_C01,Y1_basic_boolean,Y3_encoded_boolean,'stone8' <> 'north0',%27stone8%27%20%3C%3E%20%27north0%27,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C01_S02,Y2_R007_C01_S02,RS_Y2_R007_C01,Y2_boolean_variation,Y3_encoded_boolean,'north0' <> 'south1','north0'%20<>%20'south1',T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C01_S03,Y1_R007_C01_S03,RS_Y1_R007_C01,Y1_basic_boolean,Y3_encoded_boolean,'south1' <> 'east2',%27south1%27%20%3C%3E%20%27east2%27,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C01_S04,Y1_R007_C01_S04,RS_Y1_R007_C01,Y1_basic_boolean,Y3_encoded_boolean,'east2' <> 'east2',%27east2%27%20%3C%3E%20%27east2%27,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C01_S05,Y2_R007_C01_S05,RS_Y2_R007_C01,Y2_boolean_variation,Y3_encoded_boolean,'west3' <> 'west3','west3'%20<>%20'west3',T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C01_S06,Y1_R007_C01_S06,RS_Y1_R007_C01,Y1_basic_boolean,Y3_encoded_boolean,'prime4' <> 'prime4',%27prime4%27%20%3C%3E%20%27prime4%27,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C02_S01,Y2_R007_C02_S01,RS_Y2_R007_C02,Y2_boolean_variation,Y3_encoded_boolean,('north8' <> 'south0'),%28'north8'%20<>%20'south0'%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C02_S02,Y1_R007_C02_S02,RS_Y1_R007_C02,Y1_basic_boolean,Y3_encoded_boolean,('south0' <> 'east1'),(%27south0%27%20%3C%3E%20%27east1%27),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C02_S03,Y1_R007_C02_S03,RS_Y1_R007_C02,Y1_basic_boolean,Y3_encoded_boolean,('east1' <> 'west2'),%28%27east1%27%20%3C%3E%20%27west2%27%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C02_S04,Y2_R007_C02_S04,RS_Y2_R007_C02,Y2_boolean_variation,Y3_encoded_boolean,('west2' <> 'west2'),%28'west2'%20<>%20'west2'%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C02_S05,Y1_R007_C02_S05,RS_Y1_R007_C02,Y1_basic_boolean,Y3_encoded_boolean,('prime3' <> 'prime3'),(%27prime3%27%20%3C%3E%20%27prime3%27),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C02_S06,Y1_R007_C02_S06,RS_Y1_R007_C02,Y1_basic_boolean,Y3_encoded_boolean,('core4' <> 'core4'),%28%27core4%27%20%3C%3E%20%27core4%27%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C03_S01,Y1_R007_C03_S01,RS_Y1_R007_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT ('south8' <> 'south8'),NOT%20(%27south8%27%20%3C%3E%20%27south8%27),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C03_S02,Y1_R007_C03_S02,RS_Y1_R007_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT ('east0' <> 'east0'),NOT%20%28%27east0%27%20%3C%3E%20%27east0%27%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C03_S03,Y2_R007_C03_S03,RS_Y2_R007_C03,Y2_boolean_variation,Y3_encoded_boolean,NOT ('west1' <> 'west1'),NOT%20%28'west1'%20<>%20'west1'%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C03_S04,Y1_R007_C03_S04,RS_Y1_R007_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT ('prime2' <> 'core3'),NOT%20(%27prime2%27%20%3C%3E%20%27core3%27),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C03_S05,Y1_R007_C03_S05,RS_Y1_R007_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT ('core3' <> 'safe4'),NOT%20%28%27core3%27%20%3C%3E%20%27safe4%27%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C03_S06,Y2_R007_C03_S06,RS_Y2_R007_C03,Y2_boolean_variation,Y3_encoded_boolean,NOT ('safe4' <> 'audit5'),NOT%20%28'safe4'%20<>%20'audit5'%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C04_S01,Y1_R007_C04_S01,RS_Y1_R007_C04,Y1_basic_boolean,Y3_encoded_boolean,('east8' <> 'west0') IS TRUE,%28%27east8%27%20%3C%3E%20%27west0%27%29%20IS%20TRUE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C04_S02,Y2_R007_C04_S02,RS_Y2_R007_C04,Y2_boolean_variation,Y3_encoded_boolean,('west0' <> 'prime1') IS TRUE,%28'west0'%20<>%20'prime1'%29%20IS%20TRUE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C04_S03,Y1_R007_C04_S03,RS_Y1_R007_C04,Y1_basic_boolean,Y3_encoded_boolean,('prime1' <> 'core2') IS TRUE,(%27prime1%27%20%3C%3E%20%27core2%27)%20IS%20TRUE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C04_S04,Y1_R007_C04_S04,RS_Y1_R007_C04,Y1_basic_boolean,Y3_encoded_boolean,('core2' <> 'core2') IS TRUE,%28%27core2%27%20%3C%3E%20%27core2%27%29%20IS%20TRUE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C04_S05,Y2_R007_C04_S05,RS_Y2_R007_C04,Y2_boolean_variation,Y3_encoded_boolean,('safe3' <> 'safe3') IS TRUE,%28'safe3'%20<>%20'safe3'%29%20IS%20TRUE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C04_S06,Y1_R007_C04_S06,RS_Y1_R007_C04,Y1_basic_boolean,Y3_encoded_boolean,('audit4' <> 'audit4') IS TRUE,(%27audit4%27%20%3C%3E%20%27audit4%27)%20IS%20TRUE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C05_S01,Y2_R007_C05_S01,RS_Y2_R007_C05,Y2_boolean_variation,Y3_encoded_boolean,('west8' <> 'prime0') IS NOT FALSE,%28'west8'%20<>%20'prime0'%29%20IS%20NOT%20FALSE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C05_S02,Y1_R007_C05_S02,RS_Y1_R007_C05,Y1_basic_boolean,Y3_encoded_boolean,('prime0' <> 'core1') IS NOT FALSE,(%27prime0%27%20%3C%3E%20%27core1%27)%20IS%20NOT%20FALSE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C05_S03,Y1_R007_C05_S03,RS_Y1_R007_C05,Y1_basic_boolean,Y3_encoded_boolean,('core1' <> 'safe2') IS NOT FALSE,%28%27core1%27%20%3C%3E%20%27safe2%27%29%20IS%20NOT%20FALSE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C05_S04,Y2_R007_C05_S04,RS_Y2_R007_C05,Y2_boolean_variation,Y3_encoded_boolean,('safe2' <> 'safe2') IS NOT FALSE,%28'safe2'%20<>%20'safe2'%29%20IS%20NOT%20FALSE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C05_S05,Y1_R007_C05_S05,RS_Y1_R007_C05,Y1_basic_boolean,Y3_encoded_boolean,('audit3' <> 'audit3') IS NOT FALSE,(%27audit3%27%20%3C%3E%20%27audit3%27)%20IS%20NOT%20FALSE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C05_S06,Y1_R007_C05_S06,RS_Y1_R007_C05,Y1_basic_boolean,Y3_encoded_boolean,('trace4' <> 'trace4') IS NOT FALSE,%28%27trace4%27%20%3C%3E%20%27trace4%27%29%20IS%20NOT%20FALSE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C06_S01,Y1_R007_C06_S01,RS_Y1_R007_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN ('prime8' <> 'core0') THEN TRUE ELSE FALSE END,CASE%20WHEN%20(%27prime8%27%20%3C%3E%20%27core0%27)%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C06_S02,Y1_R007_C06_S02,RS_Y1_R007_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN ('core0' <> 'safe1') THEN TRUE ELSE FALSE END,CASE%20WHEN%20%28%27core0%27%20%3C%3E%20%27safe1%27%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C06_S03,Y2_R007_C06_S03,RS_Y2_R007_C06,Y2_boolean_variation,Y3_encoded_boolean,CASE WHEN ('safe1' <> 'audit2') THEN TRUE ELSE FALSE END,CASE%20WHEN%20%28'safe1'%20<>%20'audit2'%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C06_S04,Y1_R007_C06_S04,RS_Y1_R007_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN ('audit2' <> 'audit2') THEN TRUE ELSE FALSE END,CASE%20WHEN%20(%27audit2%27%20%3C%3E%20%27audit2%27)%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C06_S05,Y1_R007_C06_S05,RS_Y1_R007_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN ('trace3' <> 'trace3') THEN TRUE ELSE FALSE END,CASE%20WHEN%20%28%27trace3%27%20%3C%3E%20%27trace3%27%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C06_S06,Y2_R007_C06_S06,RS_Y2_R007_C06,Y2_boolean_variation,Y3_encoded_boolean,CASE WHEN ('signal4' <> 'signal4') THEN TRUE ELSE FALSE END,CASE%20WHEN%20%28'signal4'%20<>%20'signal4'%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C07_S01,Y1_R007_C07_S01,RS_Y1_R007_C07,Y1_basic_boolean,Y3_encoded_boolean,('core8' <> 'safe0') AND (94 = 94),%28%27core8%27%20%3C%3E%20%27safe0%27%29%20AND%20%2894%20%3D%2094%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C07_S02,Y2_R007_C07_S02,RS_Y2_R007_C07,Y2_boolean_variation,Y3_encoded_boolean,('safe0' <> 'audit1') AND (10 = 10),%28'safe0'%20<>%20'audit1'%29%20AND%20%2810%20=%2010%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C07_S03,Y1_R007_C07_S03,RS_Y1_R007_C07,Y1_basic_boolean,Y3_encoded_boolean,('audit1' <> 'trace2') AND (23 = 23),(%27audit1%27%20%3C%3E%20%27trace2%27)%20AND%20(23%20%3D%2023),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C07_S04,Y1_R007_C07_S04,RS_Y1_R007_C07,Y1_basic_boolean,Y3_encoded_boolean,('trace2' <> 'trace2') AND (36 = 36),%28%27trace2%27%20%3C%3E%20%27trace2%27%29%20AND%20%2836%20%3D%2036%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C07_S05,Y2_R007_C07_S05,RS_Y2_R007_C07,Y2_boolean_variation,Y3_encoded_boolean,('signal3' <> 'signal3') AND (49 = 49),%28'signal3'%20<>%20'signal3'%29%20AND%20%2849%20=%2049%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C07_S06,Y1_R007_C07_S06,RS_Y1_R007_C07,Y1_basic_boolean,Y3_encoded_boolean,('alpha4' <> 'alpha4') AND (62 = 62),(%27alpha4%27%20%3C%3E%20%27alpha4%27)%20AND%20(62%20%3D%2062),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C08_S01,Y2_R007_C08_S01,RS_Y2_R007_C08,Y2_boolean_variation,Y3_encoded_boolean,('safe8' <> 'audit0') OR (25 <> 25),%28'safe8'%20<>%20'audit0'%29%20OR%20%2825%20<>%2025%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C08_S02,Y1_R007_C08_S02,RS_Y1_R007_C08,Y1_basic_boolean,Y3_encoded_boolean,('audit0' <> 'trace1') OR (38 <> 38),(%27audit0%27%20%3C%3E%20%27trace1%27)%20OR%20(38%20%3C%3E%2038),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C08_S03,Y1_R007_C08_S03,RS_Y1_R007_C08,Y1_basic_boolean,Y3_encoded_boolean,('trace1' <> 'signal2') OR (51 <> 51),%28%27trace1%27%20%3C%3E%20%27signal2%27%29%20OR%20%2851%20%3C%3E%2051%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C08_S04,Y2_R007_C08_S04,RS_Y2_R007_C08,Y2_boolean_variation,Y3_encoded_boolean,('signal2' <> 'signal2') OR (64 <> 64),%28'signal2'%20<>%20'signal2'%29%20OR%20%2864%20<>%2064%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C08_S05,Y1_R007_C08_S05,RS_Y1_R007_C08,Y1_basic_boolean,Y3_encoded_boolean,('alpha3' <> 'alpha3') OR (77 <> 77),(%27alpha3%27%20%3C%3E%20%27alpha3%27)%20OR%20(77%20%3C%3E%2077),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C08_S06,Y1_R007_C08_S06,RS_Y1_R007_C08,Y1_basic_boolean,Y3_encoded_boolean,('beta4' <> 'beta4') OR (90 <> 90),%28%27beta4%27%20%3C%3E%20%27beta4%27%29%20OR%20%2890%20%3C%3E%2090%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C09_S01,Y1_R007_C09_S01,RS_Y1_R007_C09,Y1_basic_boolean,Y3_encoded_boolean,(('audit8' <> 'trace0') = TRUE),((%27audit8%27%20%3C%3E%20%27trace0%27)%20%3D%20TRUE),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C09_S02,Y1_R007_C09_S02,RS_Y1_R007_C09,Y1_basic_boolean,Y3_encoded_boolean,(('trace0' <> 'signal1') = TRUE),%28%28%27trace0%27%20%3C%3E%20%27signal1%27%29%20%3D%20TRUE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C09_S03,Y2_R007_C09_S03,RS_Y2_R007_C09,Y2_boolean_variation,Y3_encoded_boolean,(('signal1' <> 'alpha2') = TRUE),%28%28'signal1'%20<>%20'alpha2'%29%20=%20TRUE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C09_S04,Y1_R007_C09_S04,RS_Y1_R007_C09,Y1_basic_boolean,Y3_encoded_boolean,(('alpha2' <> 'alpha2') = TRUE),((%27alpha2%27%20%3C%3E%20%27alpha2%27)%20%3D%20TRUE),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C09_S05,Y1_R007_C09_S05,RS_Y1_R007_C09,Y1_basic_boolean,Y3_encoded_boolean,(('beta3' <> 'beta3') = TRUE),%28%28%27beta3%27%20%3C%3E%20%27beta3%27%29%20%3D%20TRUE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C09_S06,Y2_R007_C09_S06,RS_Y2_R007_C09,Y2_boolean_variation,Y3_encoded_boolean,(('gamma4' <> 'gamma4') = TRUE),%28%28'gamma4'%20<>%20'gamma4'%29%20=%20TRUE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C10_S01,Y1_R007_C10_S01,RS_Y1_R007_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE(('trace8' <> 'signal0'), FALSE)",COALESCE%28%28%27trace8%27%20%3C%3E%20%27signal0%27%29%2C%20FALSE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C10_S02,Y2_R007_C10_S02,RS_Y2_R007_C10,Y2_boolean_variation,Y3_encoded_boolean,"COALESCE(('signal0' <> 'alpha1'), FALSE)",COALESCE%28%28'signal0'%20<>%20'alpha1'%29%2C%20FALSE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C10_S03,Y1_R007_C10_S03,RS_Y1_R007_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE(('alpha1' <> 'beta2'), FALSE)","COALESCE((%27alpha1%27%20%3C%3E%20%27beta2%27),%20FALSE)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C10_S04,Y1_R007_C10_S04,RS_Y1_R007_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE(('beta2' <> 'beta2'), FALSE)",COALESCE%28%28%27beta2%27%20%3C%3E%20%27beta2%27%29%2C%20FALSE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C10_S05,Y2_R007_C10_S05,RS_Y2_R007_C10,Y2_boolean_variation,Y3_encoded_boolean,"COALESCE(('gamma3' <> 'gamma3'), FALSE)",COALESCE%28%28'gamma3'%20<>%20'gamma3'%29%2C%20FALSE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R007_C10_S06,Y1_R007_C10_S06,RS_Y1_R007_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE(('delta4' <> 'delta4'), FALSE)","COALESCE((%27delta4%27%20%3C%3E%20%27delta4%27),%20FALSE)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C01_S01,Y2_R008_C01_S01,RS_Y2_R008_C01,Y2_boolean_variation,Y3_encoded_boolean,lower('NORTH0') = 'north0',lower%28'NORTH0'%29%20=%20'north0',T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C01_S02,Y1_R008_C01_S02,RS_Y1_R008_C01,Y1_basic_boolean,Y3_encoded_boolean,lower('SOUTH1') = 'south1',lower(%27SOUTH1%27)%20%3D%20%27south1%27,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C01_S03,Y1_R008_C01_S03,RS_Y1_R008_C01,Y1_basic_boolean,Y3_encoded_boolean,lower('EAST2') = 'east2',lower%28%27EAST2%27%29%20%3D%20%27east2%27,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C01_S04,Y2_R008_C01_S04,RS_Y2_R008_C01,Y2_boolean_variation,Y3_encoded_boolean,lower('WEST3') = 'prime4',lower%28'WEST3'%29%20=%20'prime4',T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C01_S05,Y1_R008_C01_S05,RS_Y1_R008_C01,Y1_basic_boolean,Y3_encoded_boolean,lower('PRIME4') = 'core5',lower(%27PRIME4%27)%20%3D%20%27core5%27,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C01_S06,Y1_R008_C01_S06,RS_Y1_R008_C01,Y1_basic_boolean,Y3_encoded_boolean,lower('CORE5') = 'safe6',lower%28%27CORE5%27%29%20%3D%20%27safe6%27,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C02_S01,Y1_R008_C02_S01,RS_Y1_R008_C02,Y1_basic_boolean,Y3_encoded_boolean,(lower('SOUTH0') = 'south0'),(lower(%27SOUTH0%27)%20%3D%20%27south0%27),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C02_S02,Y1_R008_C02_S02,RS_Y1_R008_C02,Y1_basic_boolean,Y3_encoded_boolean,(lower('EAST1') = 'east1'),%28lower%28%27EAST1%27%29%20%3D%20%27east1%27%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C02_S03,Y2_R008_C02_S03,RS_Y2_R008_C02,Y2_boolean_variation,Y3_encoded_boolean,(lower('WEST2') = 'west2'),%28lower%28'WEST2'%29%20=%20'west2'%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C02_S04,Y1_R008_C02_S04,RS_Y1_R008_C02,Y1_basic_boolean,Y3_encoded_boolean,(lower('PRIME3') = 'core4'),(lower(%27PRIME3%27)%20%3D%20%27core4%27),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C02_S05,Y1_R008_C02_S05,RS_Y1_R008_C02,Y1_basic_boolean,Y3_encoded_boolean,(lower('CORE4') = 'safe5'),%28lower%28%27CORE4%27%29%20%3D%20%27safe5%27%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C02_S06,Y2_R008_C02_S06,RS_Y2_R008_C02,Y2_boolean_variation,Y3_encoded_boolean,(lower('SAFE5') = 'audit6'),%28lower%28'SAFE5'%29%20=%20'audit6'%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R008_C03_S01,Y1_R008_C03_S01,RS_Y1_R008_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT (lower('EAST0') = 'west1'),NOT%20%28lower%28%27EAST0%27%29%20%3D%20%27west1%27%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
