structure_cell_id,root_id,y_level,complexity_label,cell_index,cell_recipe,representation_contract,semantic_equivalence_group,decode_layers,requires_decode,corpus_role
Y1_PG_BOOL_R001_C01,PG_BOOL_R001,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R001,0,False,seqgan_attack_source
Y1_PG_BOOL_R036_C02,PG_BOOL_R036,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R036,0,False,seqgan_attack_source
Y1_PG_BOOL_R036_C03,PG_BOOL_R036,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R036,0,False,seqgan_attack_source
Y1_PG_BOOL_R036_C04,PG_BOOL_R036,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R036,0,False,seqgan_attack_source
Y1_PG_BOOL_R036_C05,PG_BOOL_R036,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R036,0,False,seqgan_attack_source
Y1_PG_BOOL_R036_C06,PG_BOOL_R036,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R036,0,False,seqgan_attack_source
Y1_PG_BOOL_R036_C07,PG_BOOL_R036,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R036,0,False,seqgan_attack_source
Y1_PG_BOOL_R036_C08,PG_BOOL_R036,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R036,0,False,seqgan_attack_source
Y1_PG_BOOL_R036_C09,PG_BOOL_R036,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R036,0,False,seqgan_attack_source
Y1_PG_BOOL_R036_C10,PG_BOOL_R036,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R036,0,False,seqgan_attack_source
Y1_PG_BOOL_R037_C01,PG_BOOL_R037,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R037,0,False,seqgan_attack_source
Y1_PG_BOOL_R037_C02,PG_BOOL_R037,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R037,0,False,seqgan_attack_source
Y1_PG_BOOL_R037_C03,PG_BOOL_R037,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R037,0,False,seqgan_attack_source
Y1_PG_BOOL_R037_C04,PG_BOOL_R037,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R037,0,False,seqgan_attack_source
Y1_PG_BOOL_R037_C05,PG_BOOL_R037,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R037,0,False,seqgan_attack_source
Y1_PG_BOOL_R037_C06,PG_BOOL_R037,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R037,0,False,seqgan_attack_source
Y1_PG_BOOL_R037_C07,PG_BOOL_R037,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R037,0,False,seqgan_attack_source
Y1_PG_BOOL_R037_C08,PG_BOOL_R037,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R037,0,False,seqgan_attack_source
Y1_PG_BOOL_R037_C09,PG_BOOL_R037,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R037,0,False,seqgan_attack_source
Y1_PG_BOOL_R037_C10,PG_BOOL_R037,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R037,0,False,seqgan_attack_source
Y1_PG_BOOL_R038_C01,PG_BOOL_R038,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R038,0,False,seqgan_attack_source
Y1_PG_BOOL_R038_C02,PG_BOOL_R038,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R038,0,False,seqgan_attack_source
Y1_PG_BOOL_R038_C03,PG_BOOL_R038,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R038,0,False,seqgan_attack_source
Y1_PG_BOOL_R038_C04,PG_BOOL_R038,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R038,0,False,seqgan_attack_source
Y1_PG_BOOL_R038_C05,PG_BOOL_R038,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R038,0,False,seqgan_attack_source
Y1_PG_BOOL_R038_C06,PG_BOOL_R038,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R038,0,False,seqgan_attack_source
Y1_PG_BOOL_R038_C07,PG_BOOL_R038,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R038,0,False,seqgan_attack_source
Y1_PG_BOOL_R038_C08,PG_BOOL_R038,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R038,0,False,seqgan_attack_source
Y1_PG_BOOL_R038_C09,PG_BOOL_R038,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R038,0,False,seqgan_attack_source
Y1_PG_BOOL_R038_C10,PG_BOOL_R038,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R038,0,False,seqgan_attack_source
Y1_PG_BOOL_R039_C01,PG_BOOL_R039,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R039,0,False,seqgan_attack_source
Y1_PG_BOOL_R039_C02,PG_BOOL_R039,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R039,0,False,seqgan_attack_source
Y1_PG_BOOL_R039_C03,PG_BOOL_R039,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R039,0,False,seqgan_attack_source
Y1_PG_BOOL_R039_C04,PG_BOOL_R039,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R039,0,False,seqgan_attack_source
Y1_PG_BOOL_R039_C05,PG_BOOL_R039,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R039,0,False,seqgan_attack_source
Y1_PG_BOOL_R039_C06,PG_BOOL_R039,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R039,0,False,seqgan_attack_source
Y1_PG_BOOL_R039_C07,PG_BOOL_R039,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R039,0,False,seqgan_attack_source
Y1_PG_BOOL_R039_C08,PG_BOOL_R039,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R039,0,False,seqgan_attack_source
Y1_PG_BOOL_R039_C09,PG_BOOL_R039,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R039,0,False,seqgan_attack_source
Y1_PG_BOOL_R039_C10,PG_BOOL_R039,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R039,0,False,seqgan_attack_source
Y1_PG_BOOL_R040_C01,PG_BOOL_R040,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R040,0,False,seqgan_attack_source
Y1_PG_BOOL_R040_C02,PG_BOOL_R040,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R040,0,False,seqgan_attack_source
Y1_PG_BOOL_R040_C03,PG_BOOL_R040,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R040,0,False,seqgan_attack_source
Y1_PG_BOOL_R040_C04,PG_BOOL_R040,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R040,0,False,seqgan_attack_source
Y1_PG_BOOL_R040_C05,PG_BOOL_R040,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R040,0,False,seqgan_attack_source
Y1_PG_BOOL_R040_C06,PG_BOOL_R040,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R040,0,False,seqgan_attack_source
Y1_PG_BOOL_R040_C07,PG_BOOL_R040,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R040,0,False,seqgan_attack_source
Y1_PG_BOOL_R040_C08,PG_BOOL_R040,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R040,0,False,seqgan_attack_source
Y1_PG_BOOL_R040_C09,PG_BOOL_R040,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R040,0,False,seqgan_attack_source
Y1_PG_BOOL_R040_C10,PG_BOOL_R040,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R040,0,False,seqgan_attack_source
Y1_PG_BOOL_R041_C01,PG_BOOL_R041,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R041,0,False,seqgan_attack_source
Y1_PG_BOOL_R041_C02,PG_BOOL_R041,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R041,0,False,seqgan_attack_source
Y1_PG_BOOL_R041_C03,PG_BOOL_R041,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R041,0,False,seqgan_attack_source
Y1_PG_BOOL_R041_C04,PG_BOOL_R041,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R041,0,False,seqgan_attack_source
Y1_PG_BOOL_R041_C05,PG_BOOL_R041,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R041,0,False,seqgan_attack_source
Y1_PG_BOOL_R041_C06,PG_BOOL_R041,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R041,0,False,seqgan_attack_source
Y1_PG_BOOL_R041_C07,PG_BOOL_R041,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R041,0,False,seqgan_attack_source
Y1_PG_BOOL_R041_C08,PG_BOOL_R041,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R041,0,False,seqgan_attack_source
Y1_PG_BOOL_R041_C09,PG_BOOL_R041,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R041,0,False,seqgan_attack_source
Y1_PG_BOOL_R041_C10,PG_BOOL_R041,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R041,0,False,seqgan_attack_source
Y1_PG_BOOL_R042_C01,PG_BOOL_R042,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R042,0,False,seqgan_attack_source
Y1_PG_BOOL_R042_C02,PG_BOOL_R042,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R042,0,False,seqgan_attack_source
Y1_PG_BOOL_R042_C03,PG_BOOL_R042,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R042,0,False,seqgan_attack_source
Y1_PG_BOOL_R042_C04,PG_BOOL_R042,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R042,0,False,seqgan_attack_source
Y1_PG_BOOL_R042_C05,PG_BOOL_R042,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R042,0,False,seqgan_attack_source
Y1_PG_BOOL_R042_C06,PG_BOOL_R042,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R042,0,False,seqgan_attack_source
Y1_PG_BOOL_R042_C07,PG_BOOL_R042,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R042,0,False,seqgan_attack_source
Y1_PG_BOOL_R042_C08,PG_BOOL_R042,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R042,0,False,seqgan_attack_source
Y1_PG_BOOL_R042_C09,PG_BOOL_R042,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R042,0,False,seqgan_attack_source
Y1_PG_BOOL_R042_C10,PG_BOOL_R042,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R042,0,False,seqgan_attack_source
Y1_PG_BOOL_R043_C01,PG_BOOL_R043,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R043,0,False,seqgan_attack_source
Y1_PG_BOOL_R043_C02,PG_BOOL_R043,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R043,0,False,seqgan_attack_source
Y1_PG_BOOL_R043_C03,PG_BOOL_R043,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R043,0,False,seqgan_attack_source
Y1_PG_BOOL_R043_C04,PG_BOOL_R043,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R043,0,False,seqgan_attack_source
Y1_PG_BOOL_R043_C05,PG_BOOL_R043,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R043,0,False,seqgan_attack_source
Y1_PG_BOOL_R043_C06,PG_BOOL_R043,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R043,0,False,seqgan_attack_source
Y1_PG_BOOL_R043_C07,PG_BOOL_R043,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R043,0,False,seqgan_attack_source
Y1_PG_BOOL_R043_C08,PG_BOOL_R043,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R043,0,False,seqgan_attack_source
Y1_PG_BOOL_R043_C09,PG_BOOL_R043,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R043,0,False,seqgan_attack_source
Y1_PG_BOOL_R043_C10,PG_BOOL_R043,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R043,0,False,seqgan_attack_source
Y1_PG_BOOL_R044_C01,PG_BOOL_R044,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R044,0,False,seqgan_attack_source
Y1_PG_BOOL_R044_C02,PG_BOOL_R044,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R044,0,False,seqgan_attack_source
Y1_PG_BOOL_R044_C03,PG_BOOL_R044,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R044,0,False,seqgan_attack_source
Y1_PG_BOOL_R044_C04,PG_BOOL_R044,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R044,0,False,seqgan_attack_source
Y1_PG_BOOL_R044_C05,PG_BOOL_R044,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R044,0,False,seqgan_attack_source
Y1_PG_BOOL_R044_C06,PG_BOOL_R044,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R044,0,False,seqgan_attack_source
Y1_PG_BOOL_R044_C07,PG_BOOL_R044,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R044,0,False,seqgan_attack_source
Y1_PG_BOOL_R044_C08,PG_BOOL_R044,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R044,0,False,seqgan_attack_source
Y1_PG_BOOL_R044_C09,PG_BOOL_R044,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R044,0,False,seqgan_attack_source
Y1_PG_BOOL_R044_C10,PG_BOOL_R044,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R044,0,False,seqgan_attack_source
Y1_PG_BOOL_R045_C01,PG_BOOL_R045,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R045,0,False,seqgan_attack_source
Y1_PG_BOOL_R045_C02,PG_BOOL_R045,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R045,0,False,seqgan_attack_source
Y1_PG_BOOL_R045_C03,PG_BOOL_R045,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R045,0,False,seqgan_attack_source
Y1_PG_BOOL_R045_C04,PG_BOOL_R045,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R045,0,False,seqgan_attack_source
Y1_PG_BOOL_R045_C05,PG_BOOL_R045,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R045,0,False,seqgan_attack_source
Y1_PG_BOOL_R045_C06,PG_BOOL_R045,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R045,0,False,seqgan_attack_source
Y1_PG_BOOL_R045_C07,PG_BOOL_R045,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R045,0,False,seqgan_attack_source
Y1_PG_BOOL_R045_C08,PG_BOOL_R045,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R045,0,False,seqgan_attack_source
Y1_PG_BOOL_R045_C09,PG_BOOL_R045,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R045,0,False,seqgan_attack_source
Y1_PG_BOOL_R045_C10,PG_BOOL_R045,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R045,0,False,seqgan_attack_source
Y1_PG_BOOL_R046_C01,PG_BOOL_R046,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R046,0,False,seqgan_attack_source
